rowNumber,PersonId,Price,PriceType, State 
34968,76469,172,ComputerQuote,s4
34969,76473,541,ComputerQuote,s4
34970,76474,145,ComputerQuote,s4
34971,76480,129,ComputerQuote,s4
34972,76480,183,ComputerQuote,s4
34973,76485,444,ComputerQuote,s4
34974,76488,447,ComputerQuote,s4
34975,76489,342,ComputerQuote,s4
34976,76498,596,ComputerQuote,s4
34977,76498,474,ComputerQuote,s4
34978,76498,83,ComputerQuote,s4
34979,76498,268,ComputerQuote,s4
34980,76498,312,ComputerQuote,s4
34981,76499,157,ComputerQuote,s4
34982,76501,568,ComputerQuote,s4
34983,76501,333,ComputerQuote,s4
34984,76501,587,ComputerQuote,s4
34985,76502,353,ComputerQuote,s4
34986,76508,556,ComputerQuote,s4
34987,76508,467,ComputerQuote,s4
34988,76510,221,ComputerQuote,s4
34989,76510,200,ComputerQuote,s4
34990,76510,76,ComputerQuote,s4
34991,76512,161,ComputerQuote,s4
34992,76512,569,ComputerQuote,s4
34993,76516,115,ComputerQuote,s4
34994,76518,425,ComputerQuote,s4
34995,76521,361,ComputerQuote,s4
34996,76526,581,ComputerQuote,s4
34997,76530,497,ComputerQuote,s4
34998,76531,255,ComputerQuote,s4
34999,76531,385,ComputerQuote,s4
35000,76533,345,ComputerQuote,s4
35001,76543,401,ComputerQuote,s4
35002,76550,516,ComputerQuote,s4
35003,76550,532,ComputerQuote,s4
35004,76552,168,ComputerQuote,s4
35005,76553,266,ComputerQuote,s4
35006,76559,487,ComputerQuote,s4
35007,76560,452,ComputerQuote,s4
35008,76564,201,ComputerQuote,s4
35009,76564,517,ComputerQuote,s4
35010,76565,542,ComputerQuote,s4
35011,76567,154,ComputerQuote,s4
35012,76567,365,ComputerQuote,s4
35013,76568,535,ComputerQuote,s4
35014,76568,193,ComputerQuote,s4
35015,76569,146,ComputerQuote,s4
35016,76569,102,ComputerQuote,s4
35017,76570,222,ComputerQuote,s4
35018,76572,179,ComputerQuote,s4
35019,76572,514,ComputerQuote,s4
35020,76572,305,ComputerQuote,s4
35021,76572,193,ComputerQuote,s4
35022,76577,343,ComputerQuote,s4
35023,76580,417,ComputerQuote,s4
35024,76580,590,ComputerQuote,s4
35025,76582,221,ComputerQuote,s4
35026,76582,484,ComputerQuote,s4
35027,76585,123,ComputerQuote,s4
35028,76585,289,ComputerQuote,s4
35029,76586,299,ComputerQuote,s4
35030,76591,405,ComputerQuote,s4
35031,76591,309,ComputerQuote,s4
35032,76595,519,ComputerQuote,s4
35033,76597,215,ComputerQuote,s4
35034,76602,593,ComputerQuote,s4
35035,76602,578,ComputerQuote,s4
35036,76603,398,ComputerQuote,s4
35037,76604,531,ComputerQuote,s4
35038,76605,86,ComputerQuote,s4
35039,76609,505,ComputerQuote,s4
35040,76609,537,ComputerQuote,s4
35041,76616,116,ComputerQuote,s4
35042,76619,96,ComputerQuote,s4
35043,76622,432,ComputerQuote,s4
35044,76622,360,ComputerQuote,s4
35045,76624,183,ComputerQuote,s4
35046,76627,253,ComputerQuote,s4
35047,76631,196,ComputerQuote,s4
35048,76631,229,ComputerQuote,s4
35049,76634,179,ComputerQuote,s4
35050,76636,310,ComputerQuote,s4
35051,76636,381,ComputerQuote,s4
35052,76638,543,ComputerQuote,s4
35053,76640,225,ComputerQuote,s4
35054,76640,316,ComputerQuote,s4
35055,76640,512,ComputerQuote,s4
35056,76640,317,ComputerQuote,s4
35057,76642,202,ComputerQuote,s4
35058,76642,155,ComputerQuote,s4
35059,76648,138,ComputerQuote,s4
35060,76652,308,ComputerQuote,s4
35061,76656,207,ComputerQuote,s4
35062,76661,494,ComputerQuote,s4
35063,76666,310,ComputerQuote,s4
35064,76667,424,ComputerQuote,s4
35065,76667,490,ComputerQuote,s4
35066,76677,586,ComputerQuote,s4
35067,76677,414,ComputerQuote,s4
35068,76684,177,ComputerQuote,s4
35069,76687,453,ComputerQuote,s4
35070,76687,194,ComputerQuote,s4
35071,76687,411,ComputerQuote,s4
35072,76689,511,ComputerQuote,s4
35073,76690,352,ComputerQuote,s4
35074,76692,333,ComputerQuote,s4
35075,76695,428,ComputerQuote,s4
35076,76701,194,ComputerQuote,s4
35077,76701,489,ComputerQuote,s4
35078,76703,268,ComputerQuote,s4
35079,76703,376,ComputerQuote,s4
35080,76703,285,ComputerQuote,s4
35081,76712,320,ComputerQuote,s4
35082,76712,102,ComputerQuote,s4
35083,76714,258,ComputerQuote,s4
35084,76715,112,ComputerQuote,s4
35085,76717,121,ComputerQuote,s4
35086,76717,346,ComputerQuote,s4
35087,76717,234,ComputerQuote,s4
35088,76717,318,ComputerQuote,s4
35089,76718,77,ComputerQuote,s4
35090,76719,429,ComputerQuote,s4
35091,76720,159,ComputerQuote,s4
35092,76721,464,ComputerQuote,s4
35093,76721,493,ComputerQuote,s4
35094,76724,196,ComputerQuote,s4
35095,76726,568,ComputerQuote,s4
35096,76727,252,ComputerQuote,s4
35097,76727,510,ComputerQuote,s4
35098,76728,485,ComputerQuote,s4
35099,76734,555,ComputerQuote,s4
35100,76734,526,ComputerQuote,s4
35101,76734,136,ComputerQuote,s4
35102,76736,378,ComputerQuote,s4
35103,76739,466,ComputerQuote,s4
35104,76745,272,ComputerQuote,s4
35105,76750,374,ComputerQuote,s4
35106,76755,414,ComputerQuote,s4
35107,76756,456,ComputerQuote,s4
35108,76756,563,ComputerQuote,s4
35109,76756,166,ComputerQuote,s4
35110,76757,507,ComputerQuote,s4
35111,76761,347,ComputerQuote,s4
35112,76763,293,ComputerQuote,s4
35113,76769,176,ComputerQuote,s4
35114,76770,426,ComputerQuote,s4
35115,76772,456,ComputerQuote,s4
35116,76772,534,ComputerQuote,s4
35117,76772,172,ComputerQuote,s4
35118,76772,286,ComputerQuote,s4
35119,76779,404,ComputerQuote,s4
35120,76783,483,ComputerQuote,s4
35121,76785,559,ComputerQuote,s4
35122,76795,243,ComputerQuote,s4
35123,76796,179,ComputerQuote,s4
35124,76796,236,ComputerQuote,s4
35125,76796,315,ComputerQuote,s4
35126,76797,533,ComputerQuote,s4
35127,76798,572,ComputerQuote,s4
35128,76798,180,ComputerQuote,s4
35129,76804,525,ComputerQuote,s4
35130,76809,582,ComputerQuote,s4
35131,76809,125,ComputerQuote,s4
35132,76811,156,ComputerQuote,s4
35133,76816,242,ComputerQuote,s4
35134,76816,362,ComputerQuote,s4
35135,76816,483,ComputerQuote,s4
35136,76816,97,ComputerQuote,s4
35137,76819,384,ComputerQuote,s4
35138,76822,370,ComputerQuote,s4
35139,76827,146,ComputerQuote,s4
35140,76827,105,ComputerQuote,s4
35141,76829,428,ComputerQuote,s4
35142,76831,573,ComputerQuote,s4
35143,76833,136,ComputerQuote,s4
35144,76833,129,ComputerQuote,s4
35145,76833,298,ComputerQuote,s4
35146,76833,95,ComputerQuote,s4
35147,76835,598,ComputerQuote,s4
35148,76838,555,ComputerQuote,s4
35149,76840,154,ComputerQuote,s4
35150,76860,428,ComputerQuote,s4
35151,76864,269,ComputerQuote,s4
35152,76864,299,ComputerQuote,s4
35153,76867,219,ComputerQuote,s4
35154,76868,258,ComputerQuote,s4
35155,76868,161,ComputerQuote,s4
35156,76869,119,ComputerQuote,s4
35157,76870,364,ComputerQuote,s4
35158,76884,480,ComputerQuote,s4
35159,76887,217,ComputerQuote,s4
35160,76887,575,ComputerQuote,s4
35161,76887,342,ComputerQuote,s4
35162,76887,524,ComputerQuote,s4
35163,76905,207,ComputerQuote,s4
35164,76907,324,ComputerQuote,s4
35165,76915,150,ComputerQuote,s4
35166,76915,123,ComputerQuote,s4
35167,76915,209,ComputerQuote,s4
35168,76915,90,ComputerQuote,s4
35169,76916,140,ComputerQuote,s4
35170,76920,306,ComputerQuote,s4
35171,76920,150,ComputerQuote,s4
35172,76928,439,ComputerQuote,s4
35173,76928,80,ComputerQuote,s4
35174,76930,432,ComputerQuote,s4
35175,76932,592,ComputerQuote,s4
35176,76933,131,ComputerQuote,s4
35177,76935,310,ComputerQuote,s4
35178,76936,318,ComputerQuote,s4
35179,76938,387,ComputerQuote,s4
35180,76938,563,ComputerQuote,s4
35181,76938,125,ComputerQuote,s4
35182,76938,501,ComputerQuote,s4
35183,76938,349,ComputerQuote,s4
35184,76938,219,ComputerQuote,s4
35185,76941,135,ComputerQuote,s4
35186,76942,574,ComputerQuote,s4
35187,76942,342,ComputerQuote,s4
35188,76942,169,ComputerQuote,s4
35189,76943,535,ComputerQuote,s4
35190,76943,525,ComputerQuote,s4
35191,76944,567,ComputerQuote,s4
35192,76945,272,ComputerQuote,s4
35193,76945,447,ComputerQuote,s4
35194,76948,543,ComputerQuote,s4
35195,76948,222,ComputerQuote,s4
35196,76953,406,ComputerQuote,s4
35197,76953,149,ComputerQuote,s4
35198,76953,415,ComputerQuote,s4
35199,76953,140,ComputerQuote,s4
35200,76957,275,ComputerQuote,s4
35201,76957,214,ComputerQuote,s4
35202,76961,570,ComputerQuote,s4
35203,76961,271,ComputerQuote,s4
35204,76962,324,ComputerQuote,s4
35205,76964,79,ComputerQuote,s4
35206,76964,297,ComputerQuote,s4
35207,76979,118,ComputerQuote,s4
35208,76979,540,ComputerQuote,s4
35209,76979,237,ComputerQuote,s4
35210,76982,337,ComputerQuote,s4
35211,76989,404,ComputerQuote,s4
35212,76989,245,ComputerQuote,s4
35213,76989,457,ComputerQuote,s4
35214,76992,195,ComputerQuote,s4
35215,76994,162,ComputerQuote,s4
35216,76997,268,ComputerQuote,s4
35217,76999,421,ComputerQuote,s4
35218,77001,189,ComputerQuote,s4
35219,77004,480,ComputerQuote,s4
35220,77005,227,ComputerQuote,s4
35221,77006,345,ComputerQuote,s4
35222,77006,231,ComputerQuote,s4
35223,77006,450,ComputerQuote,s4
35224,77006,143,ComputerQuote,s4
35225,77009,293,ComputerQuote,s4
35226,77010,480,ComputerQuote,s4
35227,77013,348,ComputerQuote,s4
35228,77013,531,ComputerQuote,s4
35229,77018,490,ComputerQuote,s4
35230,77020,140,ComputerQuote,s4
35231,77020,595,ComputerQuote,s4
35232,77023,438,ComputerQuote,s4
35233,77023,466,ComputerQuote,s4
35234,77026,239,ComputerQuote,s4
35235,77029,373,ComputerQuote,s4
35236,77042,89,ComputerQuote,s4
35237,77042,473,ComputerQuote,s4
35238,77042,476,ComputerQuote,s4
35239,77047,200,ComputerQuote,s4
35240,77047,295,ComputerQuote,s4
35241,77047,192,ComputerQuote,s4
35242,77051,516,ComputerQuote,s4
35243,77056,333,ComputerQuote,s4
35244,77058,119,ComputerQuote,s4
35245,77061,566,ComputerQuote,s4
35246,77061,166,ComputerQuote,s4
35247,77063,105,ComputerQuote,s4
35248,77064,398,ComputerQuote,s4
35249,77064,193,ComputerQuote,s4
35250,77076,426,ComputerQuote,s4
35251,77076,369,ComputerQuote,s4
35252,77076,460,ComputerQuote,s4
35253,77078,431,ComputerQuote,s4
35254,77080,271,ComputerQuote,s4
35255,77082,376,ComputerQuote,s4
35256,77088,416,ComputerQuote,s4
35257,77089,339,ComputerQuote,s4
35258,77089,385,ComputerQuote,s4
35259,77093,153,ComputerQuote,s4
35260,77093,118,ComputerQuote,s4
35261,77093,536,ComputerQuote,s4
35262,77097,180,ComputerQuote,s4
35263,77098,480,ComputerQuote,s4
35264,77099,583,ComputerQuote,s4
35265,77099,136,ComputerQuote,s4
35266,77107,158,ComputerQuote,s4
35267,77110,519,ComputerQuote,s4
35268,77115,496,ComputerQuote,s4
35269,77117,405,ComputerQuote,s4
35270,77117,143,ComputerQuote,s4
35271,77120,163,ComputerQuote,s4
35272,77121,423,ComputerQuote,s4
35273,77121,219,ComputerQuote,s4
35274,77123,362,ComputerQuote,s4
35275,77127,503,ComputerQuote,s4
35276,77127,576,ComputerQuote,s4
35277,77129,418,ComputerQuote,s4
35278,77130,152,ComputerQuote,s4
35279,77131,591,ComputerQuote,s4
35280,77131,460,ComputerQuote,s4
35281,77132,396,ComputerQuote,s4
35282,77132,391,ComputerQuote,s4
35283,77132,484,ComputerQuote,s4
35284,77133,516,ComputerQuote,s4
35285,77133,378,ComputerQuote,s4
35286,77134,416,ComputerQuote,s4
35287,77138,286,ComputerQuote,s4
35288,77138,387,ComputerQuote,s4
35289,77141,278,ComputerQuote,s4
35290,77147,119,ComputerQuote,s4
35291,77147,194,ComputerQuote,s4
35292,77149,186,ComputerQuote,s4
35293,77150,365,ComputerQuote,s4
35294,77151,238,ComputerQuote,s4
35295,77152,335,ComputerQuote,s4
35296,77152,554,ComputerQuote,s4
35297,77154,399,ComputerQuote,s4
35298,77154,106,ComputerQuote,s4
35299,77154,203,ComputerQuote,s4
35300,77155,410,ComputerQuote,s4
35301,77155,368,ComputerQuote,s4
35302,77157,390,ComputerQuote,s4
35303,77159,360,ComputerQuote,s4
35304,77159,469,ComputerQuote,s4
35305,77159,527,ComputerQuote,s4
35306,77161,409,ComputerQuote,s4
35307,77161,237,ComputerQuote,s4
35308,77163,305,ComputerQuote,s4
35309,77163,95,ComputerQuote,s4
35310,77163,182,ComputerQuote,s4
35311,77164,268,ComputerQuote,s4
35312,77165,326,ComputerQuote,s4
35313,77165,497,ComputerQuote,s4
35314,77168,324,ComputerQuote,s4
35315,77168,554,ComputerQuote,s4
35316,77168,572,ComputerQuote,s4
35317,77172,198,ComputerQuote,s4
35318,77173,337,ComputerQuote,s4
35319,77179,304,ComputerQuote,s4
35320,77179,107,ComputerQuote,s4
35321,77179,97,ComputerQuote,s4
35322,77185,125,ComputerQuote,s4
35323,77193,219,ComputerQuote,s4
35324,77207,224,ComputerQuote,s4
35325,77208,506,ComputerQuote,s4
35326,77213,151,ComputerQuote,s4
35327,77214,487,ComputerQuote,s4
35328,77217,555,ComputerQuote,s4
35329,77218,95,ComputerQuote,s4
35330,77218,525,ComputerQuote,s4
35331,77220,330,ComputerQuote,s4
35332,77220,133,ComputerQuote,s4
35333,77220,253,ComputerQuote,s4
35334,77220,125,ComputerQuote,s4
35335,77220,324,ComputerQuote,s4
35336,77220,474,ComputerQuote,s4
35337,77227,583,ComputerQuote,s4
35338,77232,295,ComputerQuote,s4
35339,77232,201,ComputerQuote,s4
35340,77237,524,ComputerQuote,s4
35341,77237,425,ComputerQuote,s4
35342,77239,286,ComputerQuote,s4
35343,77250,164,ComputerQuote,s4
35344,77252,467,ComputerQuote,s4
35345,77253,363,ComputerQuote,s4
35346,77255,439,ComputerQuote,s4
35347,77255,301,ComputerQuote,s4
35348,77257,488,ComputerQuote,s4
35349,77259,321,ComputerQuote,s4
35350,77261,185,ComputerQuote,s4
35351,77261,98,ComputerQuote,s4
35352,77267,341,ComputerQuote,s4
35353,77269,501,ComputerQuote,s4
35354,77276,400,ComputerQuote,s4
35355,77276,517,ComputerQuote,s4
35356,77277,160,ComputerQuote,s4
35357,77278,159,ComputerQuote,s4
35358,77283,488,ComputerQuote,s4
35359,77286,273,ComputerQuote,s4
35360,77286,227,ComputerQuote,s4
35361,77294,207,ComputerQuote,s4
35362,77294,259,ComputerQuote,s4
35363,77297,372,ComputerQuote,s4
35364,77297,189,ComputerQuote,s4
35365,77297,235,ComputerQuote,s4
35366,77304,512,ComputerQuote,s4
35367,77304,403,ComputerQuote,s4
35368,77304,253,ComputerQuote,s4
35369,77305,563,ComputerQuote,s4
35370,77309,263,ComputerQuote,s4
35371,77312,169,ComputerQuote,s4
35372,77313,240,ComputerQuote,s4
35373,77324,192,ComputerQuote,s4
35374,77324,142,ComputerQuote,s4
35375,77326,576,ComputerQuote,s4
35376,77333,452,ComputerQuote,s4
35377,77333,578,ComputerQuote,s4
35378,77333,478,ComputerQuote,s4
35379,77341,407,ComputerQuote,s4
35380,77341,210,ComputerQuote,s4
35381,77343,144,ComputerQuote,s4
35382,77343,155,ComputerQuote,s4
35383,77343,168,ComputerQuote,s4
35384,77343,526,ComputerQuote,s4
35385,77355,268,ComputerQuote,s4
35386,77360,229,ComputerQuote,s4
35387,77361,462,ComputerQuote,s4
35388,77362,539,ComputerQuote,s4
35389,77362,548,ComputerQuote,s4
35390,77362,585,ComputerQuote,s4
35391,77362,241,ComputerQuote,s4
35392,77362,167,ComputerQuote,s4
35393,77366,528,ComputerQuote,s4
35394,77366,344,ComputerQuote,s4
35395,77367,447,ComputerQuote,s4
35396,77367,189,ComputerQuote,s4
35397,77374,384,ComputerQuote,s4
35398,77378,599,ComputerQuote,s4
35399,77379,119,ComputerQuote,s4
35400,77379,366,ComputerQuote,s4
35401,77379,274,ComputerQuote,s4
35402,77379,420,ComputerQuote,s4
35403,77380,494,ComputerQuote,s4
35404,77380,357,ComputerQuote,s4
35405,77388,291,ComputerQuote,s4
35406,77391,469,ComputerQuote,s4
35407,77398,81,ComputerQuote,s4
35408,77398,390,ComputerQuote,s4
35409,77398,306,ComputerQuote,s4
35410,77398,111,ComputerQuote,s4
35411,77401,505,ComputerQuote,s4
35412,77401,440,ComputerQuote,s4
35413,77401,514,ComputerQuote,s4
35414,77401,311,ComputerQuote,s4
35415,77404,79,ComputerQuote,s4
35416,77412,464,ComputerQuote,s4
35417,77413,111,ComputerQuote,s4
35418,77415,95,ComputerQuote,s4
35419,77415,303,ComputerQuote,s4
35420,77418,332,ComputerQuote,s4
35421,77420,185,ComputerQuote,s4
35422,77420,430,ComputerQuote,s4
35423,77432,236,ComputerQuote,s4
35424,77439,401,ComputerQuote,s4
35425,77442,96,ComputerQuote,s4
35426,77442,405,ComputerQuote,s4
35427,77442,560,ComputerQuote,s4
35428,77442,481,ComputerQuote,s4
35429,77442,453,ComputerQuote,s4
35430,77445,362,ComputerQuote,s4
35431,77445,258,ComputerQuote,s4
35432,77445,465,ComputerQuote,s4
35433,77448,378,ComputerQuote,s4
35434,77448,200,ComputerQuote,s4
35435,77451,383,ComputerQuote,s4
35436,77454,332,ComputerQuote,s4
35437,77458,515,ComputerQuote,s4
35438,77462,514,ComputerQuote,s4
35439,77468,476,ComputerQuote,s4
35440,77468,597,ComputerQuote,s4
35441,77469,574,ComputerQuote,s4
35442,77469,285,ComputerQuote,s4
35443,77469,599,ComputerQuote,s4
35444,77469,401,ComputerQuote,s4
35445,77469,541,ComputerQuote,s4
35446,77471,113,ComputerQuote,s4
35447,77471,206,ComputerQuote,s4
35448,77477,154,ComputerQuote,s4
35449,77478,572,ComputerQuote,s4
35450,77488,168,ComputerQuote,s4
35451,77493,302,ComputerQuote,s4
35452,77493,190,ComputerQuote,s4
35453,77495,418,ComputerQuote,s4
35454,77504,342,ComputerQuote,s4
35455,77504,457,ComputerQuote,s4
35456,77506,379,ComputerQuote,s4
35457,77506,120,ComputerQuote,s4
35458,77506,116,ComputerQuote,s4
35459,77507,228,ComputerQuote,s4
35460,77508,75,ComputerQuote,s4
35461,77511,118,ComputerQuote,s4
35462,77511,413,ComputerQuote,s4
35463,77517,328,ComputerQuote,s4
35464,77517,207,ComputerQuote,s4
35465,77522,444,ComputerQuote,s4
35466,77523,515,ComputerQuote,s4
35467,77524,490,ComputerQuote,s4
35468,77524,403,ComputerQuote,s4
35469,77524,552,ComputerQuote,s4
35470,77524,192,ComputerQuote,s4
35471,77524,414,ComputerQuote,s4
35472,77524,541,ComputerQuote,s4
35473,77525,329,ComputerQuote,s4
35474,77528,470,ComputerQuote,s4
35475,77532,526,ComputerQuote,s4
35476,77534,494,ComputerQuote,s4
35477,77537,398,ComputerQuote,s4
35478,77538,501,ComputerQuote,s4
35479,77538,456,ComputerQuote,s4
35480,77538,368,ComputerQuote,s4
35481,77538,389,ComputerQuote,s4
35482,77538,421,ComputerQuote,s4
35483,77555,342,ComputerQuote,s4
35484,77561,249,ComputerQuote,s4
35485,77566,507,ComputerQuote,s4
35486,77569,362,ComputerQuote,s4
35487,77569,582,ComputerQuote,s4
35488,77570,114,ComputerQuote,s4
35489,77570,482,ComputerQuote,s4
35490,77577,563,ComputerQuote,s4
35491,77580,206,ComputerQuote,s4
35492,77582,458,ComputerQuote,s4
35493,77582,582,ComputerQuote,s4
35494,77588,548,ComputerQuote,s4
35495,77590,219,ComputerQuote,s4
35496,77594,306,ComputerQuote,s4
35497,77595,207,ComputerQuote,s4
35498,77595,465,ComputerQuote,s4
35499,77595,526,ComputerQuote,s4
35500,77595,284,ComputerQuote,s4
35501,77595,384,ComputerQuote,s4
35502,77598,161,ComputerQuote,s4
35503,77598,164,ComputerQuote,s4
35504,77600,461,ComputerQuote,s4
35505,77600,209,ComputerQuote,s4
35506,77600,108,ComputerQuote,s4
35507,77611,109,ComputerQuote,s4
35508,77611,581,ComputerQuote,s4
35509,77612,344,ComputerQuote,s4
35510,77616,425,ComputerQuote,s4
35511,77619,593,ComputerQuote,s4
35512,77619,332,ComputerQuote,s4
35513,77621,410,ComputerQuote,s4
35514,77622,276,ComputerQuote,s4
35515,77622,149,ComputerQuote,s4
35516,77622,243,ComputerQuote,s4
35517,77623,487,ComputerQuote,s4
35518,77624,507,ComputerQuote,s4
35519,77624,103,ComputerQuote,s4
35520,77624,426,ComputerQuote,s4
35521,77632,256,ComputerQuote,s4
35522,77632,197,ComputerQuote,s4
35523,77632,318,ComputerQuote,s4
35524,77639,271,ComputerQuote,s4
35525,77645,260,ComputerQuote,s4
35526,77647,148,ComputerQuote,s4
35527,77652,564,ComputerQuote,s4
35528,77655,195,ComputerQuote,s4
35529,77655,486,ComputerQuote,s4
35530,77660,516,ComputerQuote,s4
35531,77662,271,ComputerQuote,s4
35532,77663,375,ComputerQuote,s4
35533,77665,113,ComputerQuote,s4
35534,77665,471,ComputerQuote,s4
35535,77668,557,ComputerQuote,s4
35536,77668,335,ComputerQuote,s4
35537,77673,224,ComputerQuote,s4
35538,77677,497,ComputerQuote,s4
35539,77678,279,ComputerQuote,s4
35540,77678,503,ComputerQuote,s4
35541,77683,162,ComputerQuote,s4
35542,77686,336,ComputerQuote,s4
35543,77689,165,ComputerQuote,s4
35544,77689,497,ComputerQuote,s4
35545,77694,274,ComputerQuote,s4
35546,77696,344,ComputerQuote,s4
35547,77696,521,ComputerQuote,s4
35548,77697,93,ComputerQuote,s4
35549,77697,422,ComputerQuote,s4
35550,77698,195,ComputerQuote,s4
35551,77699,534,ComputerQuote,s4
35552,77699,362,ComputerQuote,s4
35553,77699,576,ComputerQuote,s4
35554,77699,495,ComputerQuote,s4
35555,77701,595,ComputerQuote,s4
35556,77701,356,ComputerQuote,s4
35557,77703,554,ComputerQuote,s4
35558,77703,533,ComputerQuote,s4
35559,77703,564,ComputerQuote,s4
35560,77704,501,ComputerQuote,s4
35561,77704,257,ComputerQuote,s4
35562,77704,256,ComputerQuote,s4
35563,77704,128,ComputerQuote,s4
35564,77704,257,ComputerQuote,s4
35565,77716,417,ComputerQuote,s4
35566,77716,139,ComputerQuote,s4
35567,77716,328,ComputerQuote,s4
35568,77718,202,ComputerQuote,s4
35569,77722,600,ComputerQuote,s4
35570,77722,421,ComputerQuote,s4
35571,77722,360,ComputerQuote,s4
35572,77722,248,ComputerQuote,s4
35573,77724,97,ComputerQuote,s4
35574,77724,215,ComputerQuote,s4
35575,77726,351,ComputerQuote,s4
35576,77727,198,ComputerQuote,s4
35577,77727,341,ComputerQuote,s4
35578,77730,282,ComputerQuote,s4
35579,77730,545,ComputerQuote,s4
35580,77730,529,ComputerQuote,s4
35581,77739,388,ComputerQuote,s4
35582,77742,569,ComputerQuote,s4
35583,77748,476,ComputerQuote,s4
35584,77754,273,ComputerQuote,s4
35585,77754,107,ComputerQuote,s4
35586,77756,448,ComputerQuote,s4
35587,77757,392,ComputerQuote,s4
35588,77757,154,ComputerQuote,s4
35589,77757,483,ComputerQuote,s4
35590,77757,535,ComputerQuote,s4
35591,77760,106,ComputerQuote,s4
35592,77761,106,ComputerQuote,s4
35593,77763,387,ComputerQuote,s4
35594,77763,252,ComputerQuote,s4
35595,77768,349,ComputerQuote,s4
35596,77771,473,ComputerQuote,s4
35597,77779,184,ComputerQuote,s4
35598,77785,424,ComputerQuote,s4
35599,77786,333,ComputerQuote,s4
35600,77786,467,ComputerQuote,s4
35601,77787,558,ComputerQuote,s4
35602,77788,486,ComputerQuote,s4
35603,77791,331,ComputerQuote,s4
35604,77792,253,ComputerQuote,s4
35605,77792,365,ComputerQuote,s4
35606,77799,296,ComputerQuote,s4
35607,77806,343,ComputerQuote,s4
35608,77821,583,ComputerQuote,s4
35609,77823,138,ComputerQuote,s4
35610,77827,569,ComputerQuote,s4
35611,77827,584,ComputerQuote,s4
35612,77827,109,ComputerQuote,s4
35613,77829,218,ComputerQuote,s4
35614,77829,403,ComputerQuote,s4
35615,77832,332,ComputerQuote,s4
35616,77832,409,ComputerQuote,s4
35617,77832,209,ComputerQuote,s4
35618,77832,240,ComputerQuote,s4
35619,77843,227,ComputerQuote,s4
35620,77843,512,ComputerQuote,s4
35621,77844,164,ComputerQuote,s4
35622,77846,188,ComputerQuote,s4
35623,77846,265,ComputerQuote,s4
35624,77855,144,ComputerQuote,s4
35625,77856,343,ComputerQuote,s4
35626,77857,449,ComputerQuote,s4
35627,77858,514,ComputerQuote,s4
35628,77858,392,ComputerQuote,s4
35629,77859,376,ComputerQuote,s4
35630,77863,206,ComputerQuote,s4
35631,77863,253,ComputerQuote,s4
35632,77864,162,ComputerQuote,s4
35633,77866,517,ComputerQuote,s4
35634,77869,173,ComputerQuote,s4
35635,77869,329,ComputerQuote,s4
35636,77871,475,ComputerQuote,s4
35637,77871,143,ComputerQuote,s4
35638,77880,598,ComputerQuote,s4
35639,77889,393,ComputerQuote,s4
35640,77891,399,ComputerQuote,s4
35641,77891,200,ComputerQuote,s4
35642,77894,136,ComputerQuote,s4
35643,77894,180,ComputerQuote,s4
35644,77899,133,ComputerQuote,s4
35645,77899,246,ComputerQuote,s4
35646,77902,257,ComputerQuote,s4
35647,77902,161,ComputerQuote,s4
35648,77902,539,ComputerQuote,s4
35649,77904,295,ComputerQuote,s4
35650,77908,535,ComputerQuote,s4
35651,77908,319,ComputerQuote,s4
35652,77908,267,ComputerQuote,s4
35653,77908,169,ComputerQuote,s4
35654,77909,322,ComputerQuote,s4
35655,77910,550,ComputerQuote,s4
35656,77910,359,ComputerQuote,s4
35657,77910,108,ComputerQuote,s4
35658,77917,506,ComputerQuote,s4
35659,77917,570,ComputerQuote,s4
35660,77924,509,ComputerQuote,s4
35661,77924,302,ComputerQuote,s4
35662,77927,168,ComputerQuote,s4
35663,77929,326,ComputerQuote,s4
35664,77931,545,ComputerQuote,s4
35665,77931,502,ComputerQuote,s4
35666,77932,331,ComputerQuote,s4
35667,77932,249,ComputerQuote,s4
35668,77937,367,ComputerQuote,s4
35669,77938,75,ComputerQuote,s4
35670,77940,263,ComputerQuote,s4
35671,77941,316,ComputerQuote,s4
35672,77945,414,ComputerQuote,s4
35673,77945,476,ComputerQuote,s4
35674,77946,500,ComputerQuote,s4
35675,77946,219,ComputerQuote,s4
35676,77946,546,ComputerQuote,s4
35677,77947,331,ComputerQuote,s4
35678,77947,154,ComputerQuote,s4
35679,77947,324,ComputerQuote,s4
35680,77947,241,ComputerQuote,s4
35681,77957,381,ComputerQuote,s4
35682,77965,365,ComputerQuote,s4
35683,77965,281,ComputerQuote,s4
35684,77970,250,ComputerQuote,s4
35685,77970,591,ComputerQuote,s4
35686,77971,106,ComputerQuote,s4
35687,77980,564,ComputerQuote,s4
35688,77980,292,ComputerQuote,s4
35689,77987,302,ComputerQuote,s4
35690,77988,396,ComputerQuote,s4
35691,77991,554,ComputerQuote,s4
35692,77993,550,ComputerQuote,s4
35693,77993,452,ComputerQuote,s4
35694,77993,151,ComputerQuote,s4
35695,77997,130,ComputerQuote,s4
35696,77998,600,ComputerQuote,s4
35697,78001,366,ComputerQuote,s4
35698,78002,413,ComputerQuote,s4
35699,78002,469,ComputerQuote,s4
35700,78002,99,ComputerQuote,s4
35701,78011,544,ComputerQuote,s4
35702,78012,136,ComputerQuote,s4
