PersonID,State,Score, NPS 
74158,s7,-1,NPS
74159,s5,-1,NPS
74162,s3,-1,NPS
74162,s5,1,NPS
74166,s5,-1,NPS
74167,s2,0,NPS
74169,s2,-1,NPS
74172,s7,0,NPS
74173,s3,-1,NPS
74173,s5,-1,NPS
74178,s3,-1,NPS
74178,s7,-1,NPS
74181,s3,-1,NPS
74182,s2,-1,NPS
74183,s3,-1,NPS
74185,s7,-1,NPS
74185,s8,-1,NPS
74190,s7,-1,NPS
74196,s3,-1,NPS
74196,s5,-1,NPS
74207,s3,-1,NPS
74208,s2,0,NPS
74210,s3,-1,NPS
74215,s3,-1,NPS
74215,s5,1,NPS
74217,s2,-1,NPS
74219,s2,-1,NPS
74219,s7,-1,NPS
74224,s2,-1,NPS
74236,s2,0,NPS
74246,s3,0,NPS
74246,s5,-1,NPS
74249,s2,-1,NPS
74251,s3,-1,NPS
74254,s7,-1,NPS
74258,s7,0,NPS
74259,s7,-1,NPS
74263,s7,-1,NPS
74265,s3,-1,NPS
74269,s7,-1,NPS
74271,s3,0,NPS
74275,s2,-1,NPS
74275,s7,-1,NPS
74275,s8,-1,NPS
74276,s3,-1,NPS
74279,s5,-1,NPS
74280,s3,-1,NPS
74280,s7,0,NPS
74286,s5,0,NPS
74291,s2,-1,NPS
74295,s2,-1,NPS
74302,s3,0,NPS
74303,s5,-1,NPS
74314,s3,0,NPS
74318,s3,-1,NPS
74320,s8,-1,NPS
74320,s2,-1,NPS
74323,s5,-1,NPS
74324,s5,-1,NPS
74324,s5,1,NPS
74325,s3,-1,NPS
74329,s3,-1,NPS
74330,s2,-1,NPS
74331,s2,-1,NPS
74334,s7,-1,NPS
74336,s7,-1,NPS
74342,s2,-1,NPS
74343,s7,-1,NPS
74351,s5,-1,NPS
74351,s5,-1,NPS
74354,s2,-1,NPS
74356,s5,-1,NPS
74356,s7,-1,NPS
74357,s3,-1,NPS
74358,s5,-1,NPS
74360,s2,-1,NPS
74363,s3,-1,NPS
74364,s5,0,NPS
74364,s7,1,NPS
74365,s5,0,NPS
74365,s7,0,NPS
74368,s3,-1,NPS
74368,s5,1,NPS
74378,s7,-1,NPS
74384,s5,-1,NPS
74384,s8,0,NPS
74389,s7,-1,NPS
74389,s8,-1,NPS
74391,s7,0,NPS
74393,s3,-1,NPS
74394,s2,-1,NPS
74412,s2,-1,NPS
74412,s5,-1,NPS
74415,s3,1,NPS
74417,s5,0,NPS
74417,s7,-1,NPS
74418,s8,-1,NPS
74420,s7,-1,NPS
74421,s3,-1,NPS
74423,s5,-1,NPS
74424,s2,-1,NPS
74427,s2,-1,NPS
74427,s7,-1,NPS
74427,s7,0,NPS
74438,s8,-1,NPS
74438,s3,-1,NPS
74438,s5,-1,NPS
74438,s7,0,NPS
74438,s7,-1,NPS
74443,s3,-1,NPS
74445,s7,-1,NPS
74445,s7,-1,NPS
74447,s7,0,NPS
74447,s3,-1,NPS
74448,s5,-1,NPS
74449,s2,-1,NPS
74461,s2,0,NPS
74461,s5,-1,NPS
74462,s7,1,NPS
74462,s7,-1,NPS
74464,s3,-1,NPS
74464,s5,1,NPS
74467,s5,-1,NPS
74472,s3,-1,NPS
74475,s3,-1,NPS
74476,s3,-1,NPS
74485,s2,-1,NPS
74486,s3,1,NPS
74487,s5,-1,NPS
74492,s2,-1,NPS
74494,s5,1,NPS
74494,s7,-1,NPS
74494,s7,-1,NPS
74503,s2,-1,NPS
74507,s8,-1,NPS
74516,s2,0,NPS
74516,s8,0,NPS
74522,s5,0,NPS
74526,s3,1,NPS
74529,s7,-1,NPS
74530,s3,-1,NPS
74534,s7,-1,NPS
74538,s2,-1,NPS
74540,s3,-1,NPS
74540,s5,1,NPS
74540,s7,0,NPS
74540,s7,0,NPS
74540,s5,-1,NPS
74542,s2,0,NPS
74543,s8,1,NPS
74544,s7,-1,NPS
74544,s7,-1,NPS
74549,s3,-1,NPS
74549,s5,-1,NPS
74552,s3,-1,NPS
74552,s5,-1,NPS
74562,s3,-1,NPS
74565,s2,0,NPS
74566,s2,-1,NPS
74567,s2,-1,NPS
74569,s3,-1,NPS
74570,s5,-1,NPS
74577,s3,0,NPS
74577,s5,-1,NPS
74586,s3,-1,NPS
74586,s5,-1,NPS
74586,s5,-1,NPS
74589,s3,-1,NPS
74591,s2,-1,NPS
74591,s7,-1,NPS
74591,s8,-1,NPS
74593,s2,-1,NPS
74595,s7,-1,NPS
74600,s5,1,NPS
74600,s8,1,NPS
74603,s5,-1,NPS
74605,s7,-1,NPS
74605,s7,1,NPS
74612,s8,-1,NPS
74614,s3,-1,NPS
74617,s5,0,NPS
74617,s7,-1,NPS
74617,s8,-1,NPS
74622,s5,-1,NPS
74622,s8,-1,NPS
74623,s5,0,NPS
74626,s7,-1,NPS
74626,s8,-1,NPS
74629,s5,-1,NPS
74639,s5,-1,NPS
74644,s3,0,NPS
74645,s7,-1,NPS
74645,s7,-1,NPS
74649,s8,-1,NPS
74654,s2,-1,NPS
74656,s5,0,NPS
74661,s5,0,NPS
74662,s2,-1,NPS
74663,s5,-1,NPS
74663,s8,-1,NPS
74667,s3,-1,NPS
74671,s2,-1,NPS
74673,s5,-1,NPS
74673,s5,0,NPS
74673,s8,0,NPS
74674,s5,-1,NPS
74674,s7,1,NPS
74674,s7,-1,NPS
74676,s8,1,NPS
74678,s3,-1,NPS
74680,s2,-1,NPS
74680,s5,-1,NPS
74680,s7,-1,NPS
74680,s8,-1,NPS
74692,s2,-1,NPS
74692,s5,-1,NPS
74695,s2,-1,NPS
74697,s7,-1,NPS
74697,s8,1,NPS
74706,s3,-1,NPS
74708,s7,-1,NPS
74709,s3,-1,NPS
74709,s8,-1,NPS
74718,s8,-1,NPS
74720,s2,-1,NPS
74721,s8,-1,NPS
74724,s8,-1,NPS
74729,s3,-1,NPS
74745,s5,-1,NPS
74745,s8,-1,NPS
74746,s5,-1,NPS
74747,s2,-1,NPS
74760,s3,-1,NPS
74760,s5,-1,NPS
74762,s2,-1,NPS
74763,s5,-1,NPS
74763,s7,0,NPS
74763,s8,-1,NPS
74766,s2,-1,NPS
74767,s2,-1,NPS
74771,s7,-1,NPS
74777,s5,-1,NPS
74778,s3,-1,NPS
74778,s5,-1,NPS
74778,s7,-1,NPS
74778,s7,0,NPS
74784,s8,-1,NPS
74792,s5,-1,NPS
74806,s3,0,NPS
74806,s5,-1,NPS
74807,s2,-1,NPS
74808,s8,-1,NPS
74813,s8,-1,NPS
74818,s3,-1,NPS
74826,s2,0,NPS
74826,s5,-1,NPS
74826,s7,-1,NPS
74833,s2,-1,NPS
74837,s7,1,NPS
74840,s8,-1,NPS
74843,s3,-1,NPS
74846,s5,-1,NPS
74850,s3,-1,NPS
74853,s5,0,NPS
74856,s2,-1,NPS
74857,s7,-1,NPS
74858,s3,-1,NPS
74858,s5,0,NPS
74863,s8,0,NPS
74866,s7,-1,NPS
74867,s5,1,NPS
74872,s2,-1,NPS
74874,s2,-1,NPS
74881,s5,-1,NPS
74885,s3,-1,NPS
74885,s3,-1,NPS
74885,s8,0,NPS
74888,s2,0,NPS
74889,s7,1,NPS
74889,s5,-1,NPS
74889,s8,-1,NPS
74891,s2,-1,NPS
74891,s5,0,NPS
74897,s5,-1,NPS
74897,s7,-1,NPS
74902,s2,-1,NPS
74902,s8,0,NPS
74903,s5,-1,NPS
74907,s8,-1,NPS
74907,s5,1,NPS
74907,s7,-1,NPS
74907,s8,1,NPS
74917,s3,-1,NPS
74923,s3,-1,NPS
74924,s3,-1,NPS
74924,s8,-1,NPS
74925,s5,-1,NPS
74928,s8,-1,NPS
74932,s2,-1,NPS
74933,s3,-1,NPS
74933,s7,-1,NPS
74939,s3,-1,NPS
74941,s2,-1,NPS
74942,s3,1,NPS
74942,s8,-1,NPS
74943,s2,-1,NPS
74944,s3,-1,NPS
74944,s5,0,NPS
74945,s7,-1,NPS
74945,s7,-1,NPS
74946,s5,-1,NPS
74952,s2,-1,NPS
74953,s7,-1,NPS
74955,s5,1,NPS
74956,s7,-1,NPS
74956,s5,-1,NPS
74957,s8,-1,NPS
74968,s7,1,NPS
74969,s7,-1,NPS
74969,s8,-1,NPS
74971,s3,0,NPS
74974,s7,-1,NPS
74974,s8,0,NPS
74975,s2,-1,NPS
74978,s3,1,NPS
74981,s2,-1,NPS
74982,s7,-1,NPS
74991,s2,-1,NPS
74999,s5,1,NPS
75001,s2,0,NPS
75001,s7,-1,NPS
75003,s5,-1,NPS
75003,s7,-1,NPS
75005,s3,-1,NPS
75008,s5,0,NPS
75008,s7,1,NPS
75009,s7,-1,NPS
75012,s3,-1,NPS
75015,s2,-1,NPS
75015,s7,0,NPS
75015,s8,0,NPS
75019,s3,-1,NPS
75019,s7,-1,NPS
75021,s7,-1,NPS
75024,s7,0,NPS
75024,s8,-1,NPS
75030,s7,-1,NPS
75030,s8,0,NPS
75032,s3,-1,NPS
75032,s7,-1,NPS
75035,s2,-1,NPS
75036,s5,0,NPS
75036,s8,-1,NPS
75037,s2,-1,NPS
75039,s3,-1,NPS
75039,s5,0,NPS
75039,s7,1,NPS
75041,s7,0,NPS
75044,s5,1,NPS
75054,s8,-1,NPS
75061,s7,-1,NPS
75061,s7,-1,NPS
75061,s8,-1,NPS
75062,s7,-1,NPS
75062,s8,-1,NPS
75063,s2,0,NPS
75064,s3,-1,NPS
75066,s2,-1,NPS
75066,s5,-1,NPS
75066,s3,-1,NPS
75066,s5,-1,NPS
75068,s7,1,NPS
75069,s2,0,NPS
75074,s3,0,NPS
75075,s7,-1,NPS
75076,s5,-1,NPS
75076,s8,0,NPS
75077,s3,1,NPS
75078,s3,-1,NPS
75079,s2,-1,NPS
75081,s7,-1,NPS
75083,s7,1,NPS
75083,s5,-1,NPS
75083,s5,-1,NPS
75083,s7,-1,NPS
75083,s8,-1,NPS
75086,s8,-1,NPS
75087,s8,-1,NPS
75090,s3,1,NPS
75091,s3,1,NPS
75091,s8,-1,NPS
75092,s5,-1,NPS
75092,s2,1,NPS
75092,s5,-1,NPS
75097,s8,-1,NPS
75100,s7,-1,NPS
75101,s7,-1,NPS
75102,s7,-1,NPS
75110,s5,-1,NPS
75110,s8,-1,NPS
75111,s7,0,NPS
75111,s8,-1,NPS
75116,s5,0,NPS
75117,s2,-1,NPS
75118,s7,0,NPS
75120,s2,1,NPS
75125,s2,-1,NPS
75129,s2,-1,NPS
75139,s2,1,NPS
75140,s2,-1,NPS
75141,s3,-1,NPS
75145,s5,-1,NPS
75145,s7,-1,NPS
75147,s5,-1,NPS
75147,s7,0,NPS
75149,s2,-1,NPS
75150,s5,0,NPS
75150,s7,-1,NPS
75153,s3,-1,NPS
75158,s2,-1,NPS
75163,s7,-1,NPS
75164,s7,-1,NPS
75165,s5,-1,NPS
75165,s8,-1,NPS
75169,s5,-1,NPS
75169,s7,-1,NPS
75170,s8,0,NPS
75171,s7,0,NPS
75171,s5,-1,NPS
75171,s3,-1,NPS
75172,s3,1,NPS
75174,s2,0,NPS
75176,s3,-1,NPS
75177,s8,-1,NPS
75183,s3,-1,NPS
75183,s7,-1,NPS
75185,s2,-1,NPS
75186,s3,1,NPS
75187,s3,-1,NPS
75192,s3,-1,NPS
75209,s3,-1,NPS
75212,s5,1,NPS
75212,s7,-1,NPS
75213,s3,-1,NPS
75214,s3,-1,NPS
75214,s7,-1,NPS
75220,s5,-1,NPS
75220,s7,-1,NPS
75223,s8,-1,NPS
75225,s5,-1,NPS
75229,s3,-1,NPS
75237,s5,-1,NPS
75238,s2,-1,NPS
75246,s2,-1,NPS
75247,s5,0,NPS
75247,s7,-1,NPS
75249,s8,1,NPS
75250,s5,-1,NPS
75250,s5,-1,NPS
75250,s7,-1,NPS
75255,s5,-1,NPS
75255,s7,-1,NPS
75257,s5,0,NPS
75261,s7,0,NPS
75261,s5,-1,NPS
75261,s7,-1,NPS
75261,s8,0,NPS
75262,s3,-1,NPS
75262,s8,-1,NPS
75262,s3,-1,NPS
75263,s3,-1,NPS
75263,s7,-1,NPS
75263,s7,-1,NPS
75266,s7,-1,NPS
75267,s8,-1,NPS
75269,s5,-1,NPS
75272,s8,-1,NPS
75278,s5,-1,NPS
75281,s7,0,NPS
75281,s7,-1,NPS
75281,s8,0,NPS
75283,s5,-1,NPS
75283,s7,0,NPS
75283,s8,-1,NPS
75284,s2,-1,NPS
75284,s7,-1,NPS
75288,s3,-1,NPS
75289,s7,-1,NPS
75291,s2,0,NPS
75297,s5,1,NPS
75309,s2,0,NPS
75311,s3,-1,NPS
75314,s8,0,NPS
75316,s8,-1,NPS
75319,s2,-1,NPS
75323,s3,-1,NPS
75328,s3,1,NPS
75330,s2,-1,NPS
75330,s7,-1,NPS
75330,s8,0,NPS
75331,s5,-1,NPS
75335,s2,-1,NPS
75337,s5,-1,NPS
75337,s7,-1,NPS
75338,s8,-1,NPS
75340,s5,-1,NPS
75340,s7,-1,NPS
75346,s2,0,NPS
75347,s7,0,NPS
75347,s5,-1,NPS
75347,s8,1,NPS
75348,s5,-1,NPS
75356,s5,-1,NPS
75356,s7,-1,NPS
75359,s2,0,NPS
75363,s5,-1,NPS
75371,s3,-1,NPS
75379,s5,-1,NPS
75379,s8,-1,NPS
75386,s7,0,NPS
75391,s5,-1,NPS
75400,s8,-1,NPS
75402,s3,-1,NPS
75402,s7,-1,NPS
75406,s7,-1,NPS
75406,s5,-1,NPS
75406,s5,-1,NPS
75406,s7,-1,NPS
75409,s2,-1,NPS
75412,s2,-1,NPS
75412,s7,-1,NPS
75421,s5,-1,NPS
75421,s8,-1,NPS
75425,s2,-1,NPS
75429,s3,-1,NPS
75429,s5,-1,NPS
75429,s7,-1,NPS
75430,s2,1,NPS
75430,s7,-1,NPS
75430,s2,-1,NPS
75443,s2,-1,NPS
75445,s5,-1,NPS
75445,s7,0,NPS
75446,s7,-1,NPS
75448,s5,-1,NPS
75450,s3,0,NPS
75450,s7,-1,NPS
75450,s8,0,NPS
75451,s3,-1,NPS
75451,s7,-1,NPS
75452,s2,-1,NPS
75456,s5,-1,NPS
75457,s7,-1,NPS
75459,s3,0,NPS
75461,s2,-1,NPS
75468,s5,-1,NPS
75468,s7,0,NPS
75471,s3,-1,NPS
75474,s2,-1,NPS
75478,s2,1,NPS
75478,s8,-1,NPS
75489,s3,-1,NPS
75490,s3,-1,NPS
75490,s5,-1,NPS
75490,s7,-1,NPS
75492,s8,-1,NPS
75493,s5,-1,NPS
75498,s5,1,NPS
75498,s8,-1,NPS
75502,s2,0,NPS
75503,s5,-1,NPS
75503,s8,0,NPS
75504,s3,-1,NPS
75505,s2,-1,NPS
75507,s7,-1,NPS
75509,s7,-1,NPS
75509,s7,-1,NPS
75510,s5,0,NPS
75510,s7,0,NPS
75514,s8,-1,NPS
75523,s5,0,NPS
75523,s7,1,NPS
75529,s3,-1,NPS
75529,s5,-1,NPS
75529,s7,-1,NPS
75533,s3,-1,NPS
75533,s8,-1,NPS
75542,s7,0,NPS
75545,s5,-1,NPS
75549,s3,-1,NPS
75561,s5,-1,NPS
75581,s5,0,NPS
75582,s7,-1,NPS
75582,s8,1,NPS
75584,s2,0,NPS
75587,s8,0,NPS
75592,s5,0,NPS
75592,s5,0,NPS
75601,s2,-1,NPS
75601,s7,-1,NPS
75602,s7,0,NPS
75602,s5,0,NPS
75602,s7,-1,NPS
75602,s8,-1,NPS
75617,s5,1,NPS
75617,s7,-1,NPS
75617,s8,-1,NPS
75619,s3,-1,NPS
75619,s7,0,NPS
75624,s3,-1,NPS
75625,s7,0,NPS
75625,s8,-1,NPS
75629,s2,-1,NPS
75632,s2,-1,NPS
75636,s3,-1,NPS
75639,s5,1,NPS
75639,s7,0,NPS
75639,s7,0,NPS
75639,s7,-1,NPS
75643,s8,-1,NPS
75644,s3,-1,NPS
75645,s2,-1,NPS
75645,s5,-1,NPS
75646,s2,-1,NPS
75656,s3,-1,NPS
75670,s7,-1,NPS
75670,s8,-1,NPS
75675,s3,1,NPS
75680,s5,1,NPS
75685,s2,-1,NPS
75690,s7,-1,NPS
75690,s7,-1,NPS
75690,s8,-1,NPS
75691,s7,-1,NPS
75692,s5,-1,NPS
75701,s7,-1,NPS
75704,s7,-1,NPS
75709,s5,-1,NPS
75721,s3,-1,NPS
75721,s5,0,NPS
75721,s7,0,NPS
75723,s3,-1,NPS
75724,s2,-1,NPS
75727,s2,-1,NPS
75727,s5,-1,NPS
75728,s5,-1,NPS
75728,s7,-1,NPS
75730,s5,1,NPS
75730,s7,-1,NPS
75733,s7,0,NPS
75737,s2,1,NPS
75739,s2,-1,NPS
75746,s2,-1,NPS
75746,s5,-1,NPS
75748,s2,-1,NPS
75752,s8,0,NPS
75753,s3,-1,NPS
75753,s5,-1,NPS
75753,s7,1,NPS
75753,s7,0,NPS
75759,s5,0,NPS
75760,s2,-1,NPS
75761,s2,-1,NPS
75769,s3,-1,NPS
75769,s7,-1,NPS
75769,s8,1,NPS
75770,s7,-1,NPS
75773,s7,0,NPS
75778,s3,0,NPS
75779,s2,-1,NPS
75780,s3,-1,NPS
75781,s2,-1,NPS
75784,s3,0,NPS
75784,s7,0,NPS
75785,s5,0,NPS
75785,s7,0,NPS
75785,s8,-1,NPS
75787,s3,-1,NPS
75788,s5,-1,NPS
75802,s8,-1,NPS
75802,s3,-1,NPS
75804,s5,-1,NPS
75818,s2,-1,NPS
75820,s5,-1,NPS
75822,s3,-1,NPS
75828,s5,-1,NPS
75835,s2,0,NPS
75835,s5,-1,NPS
75837,s2,-1,NPS
75837,s7,-1,NPS
75838,s5,1,NPS
75842,s2,-1,NPS
75842,s5,-1,NPS
75848,s5,0,NPS
75848,s8,-1,NPS
75849,s2,0,NPS
75851,s8,0,NPS
75855,s8,-1,NPS
75862,s3,-1,NPS
75872,s7,-1,NPS
75875,s5,-1,NPS
75879,s5,-1,NPS
75879,s7,-1,NPS
75880,s5,-1,NPS
75880,s8,-1,NPS
75895,s8,0,NPS
75896,s2,-1,NPS
75903,s5,-1,NPS
75903,s7,-1,NPS
75907,s5,-1,NPS
75910,s2,-1,NPS
75910,s7,-1,NPS
75910,s8,1,NPS
75914,s5,0,NPS
75914,s7,-1,NPS
75916,s2,-1,NPS
75917,s2,-1,NPS
75923,s5,-1,NPS
75924,s5,0,NPS
75924,s7,0,NPS
75927,s2,-1,NPS
75927,s8,-1,NPS
75932,s3,0,NPS
75933,s2,-1,NPS
75936,s3,-1,NPS
75938,s3,-1,NPS
75938,s5,-1,NPS
75938,s5,-1,NPS
75943,s8,0,NPS
75948,s2,-1,NPS
75951,s2,-1,NPS
75953,s5,-1,NPS
75958,s2,-1,NPS
75959,s7,-1,NPS
75960,s7,0,NPS
75960,s8,-1,NPS
75965,s2,1,NPS
75971,s2,1,NPS
75972,s5,0,NPS
75972,s8,0,NPS
75974,s3,-1,NPS
75974,s8,-1,NPS
75975,s3,1,NPS
75977,s5,-1,NPS
75986,s7,-1,NPS
75986,s5,-1,NPS
75986,s7,-1,NPS
75986,s8,-1,NPS
75987,s3,1,NPS
75991,s5,0,NPS
75992,s5,1,NPS
75992,s7,-1,NPS
75992,s7,-1,NPS
75992,s7,-1,NPS
75992,s5,-1,NPS
75992,s7,-1,NPS
75992,s8,0,NPS
75994,s7,0,NPS
75997,s7,0,NPS
75997,s5,1,NPS
75999,s5,-1,NPS
75999,s8,0,NPS
76003,s3,-1,NPS
76003,s5,-1,NPS
76007,s3,-1,NPS
76009,s8,-1,NPS
76011,s3,-1,NPS
76016,s2,-1,NPS
76023,s7,0,NPS
76025,s2,0,NPS
76029,s2,0,NPS
76030,s5,-1,NPS
76030,s7,-1,NPS
76031,s8,-1,NPS
76037,s5,-1,NPS
76040,s7,-1,NPS
76041,s7,-1,NPS
76041,s8,-1,NPS
76045,s5,-1,NPS
76045,s8,-1,NPS
76045,s5,-1,NPS
76046,s2,-1,NPS
76053,s5,-1,NPS
76053,s7,-1,NPS
76053,s7,-1,NPS
76053,s8,-1,NPS
76059,s3,-1,NPS
76063,s3,-1,NPS
76071,s3,-1,NPS
76071,s5,-1,NPS
76071,s5,-1,NPS
76071,s7,-1,NPS
76072,s5,0,NPS
76074,s2,-1,NPS
76077,s2,0,NPS
76078,s5,0,NPS
76078,s7,-1,NPS
76081,s7,0,NPS
76085,s5,-1,NPS
76086,s5,-1,NPS
76099,s3,-1,NPS
76102,s3,-1,NPS
76102,s7,-1,NPS
76103,s8,0,NPS
76105,s7,-1,NPS
76105,s8,-1,NPS
76111,s5,0,NPS
76111,s5,0,NPS
76111,s7,-1,NPS
76112,s5,-1,NPS
76134,s2,0,NPS
76134,s5,1,NPS
76140,s5,-1,NPS
76141,s3,-1,NPS
76147,s2,-1,NPS
76148,s7,-1,NPS
76151,s5,-1,NPS
76152,s3,-1,NPS
76167,s2,-1,NPS
76173,s2,-1,NPS
76174,s2,-1,NPS
76176,s7,-1,NPS
76180,s3,-1,NPS
76180,s5,-1,NPS
76181,s2,-1,NPS
76183,s2,-1,NPS
76183,s8,-1,NPS
76184,s7,-1,NPS
76188,s3,-1,NPS
76188,s8,0,NPS
76195,s7,-1,NPS
76195,s8,-1,NPS
76196,s2,1,NPS
76201,s3,-1,NPS
76201,s8,-1,NPS
76205,s5,-1,NPS
76212,s2,-1,NPS
76214,s3,-1,NPS
76216,s2,-1,NPS
76217,s2,-1,NPS
76220,s2,-1,NPS
76221,s5,0,NPS
76221,s8,-1,NPS
76222,s8,-1,NPS
76234,s2,0,NPS
76234,s5,-1,NPS
76244,s3,-1,NPS
76246,s2,-1,NPS
76246,s5,1,NPS
76249,s3,-1,NPS
76249,s7,-1,NPS
76249,s8,-1,NPS
76255,s3,1,NPS
76261,s7,-1,NPS
76261,s7,-1,NPS
76266,s5,-1,NPS
76266,s7,-1,NPS
76280,s2,-1,NPS
76281,s2,-1,NPS
76282,s2,-1,NPS
76285,s7,-1,NPS
76286,s5,-1,NPS
76287,s8,1,NPS
76289,s2,-1,NPS
76300,s8,0,NPS
76302,s3,-1,NPS
76306,s5,0,NPS
76308,s2,1,NPS
76309,s2,-1,NPS
76310,s3,-1,NPS
76312,s2,-1,NPS
76312,s8,-1,NPS
76313,s3,-1,NPS
76313,s7,-1,NPS
76318,s2,0,NPS
76322,s3,-1,NPS
76329,s2,-1,NPS
76345,s5,-1,NPS
76345,s2,-1,NPS
76345,s7,0,NPS
76350,s5,-1,NPS
76350,s8,-1,NPS
76353,s3,-1,NPS
76353,s5,-1,NPS
76354,s3,-1,NPS
76356,s5,-1,NPS
76356,s7,-1,NPS
76358,s2,-1,NPS
76358,s7,-1,NPS
76358,s8,-1,NPS
76363,s3,-1,NPS
76370,s2,-1,NPS
76372,s2,-1,NPS
76376,s3,-1,NPS
76376,s5,-1,NPS
76376,s7,-1,NPS
76376,s8,-1,NPS
76377,s3,-1,NPS
76381,s7,-1,NPS
76381,s7,-1,NPS
76381,s7,0,NPS
76382,s7,-1,NPS
76389,s3,1,NPS
76390,s7,-1,NPS
76390,s8,-1,NPS
76391,s2,-1,NPS
76394,s8,-1,NPS
76395,s5,-1,NPS
76400,s2,-1,NPS
76400,s5,-1,NPS
76400,s8,0,NPS
76401,s5,1,NPS
76402,s3,-1,NPS
76415,s7,1,NPS
76415,s7,-1,NPS
76415,s7,0,NPS
76415,s7,-1,NPS
76415,s8,-1,NPS
76419,s5,-1,NPS
76425,s2,0,NPS
76427,s7,-1,NPS
76428,s3,-1,NPS
76429,s2,-1,NPS
76430,s2,1,NPS
76439,s3,-1,NPS
76439,s8,-1,NPS
76441,s3,0,NPS
76441,s7,0,NPS
76442,s7,0,NPS
76443,s5,-1,NPS
76446,s7,0,NPS
76452,s5,-1,NPS
76452,s7,-1,NPS
76454,s3,1,NPS
76456,s7,-1,NPS
76458,s5,-1,NPS
76458,s7,-1,NPS
76458,s7,1,NPS
76463,s3,-1,NPS
76465,s2,-1,NPS
76467,s5,-1,NPS
76467,s7,-1,NPS
76467,s8,-1,NPS
76470,s5,0,NPS
76474,s8,-1,NPS
76474,s5,-1,NPS
76485,s5,-1,NPS
76488,s5,-1,NPS
76489,s7,-1,NPS
76492,s2,-1,NPS
76498,s5,-1,NPS
76498,s5,-1,NPS
76502,s3,-1,NPS
76502,s7,-1,NPS
76502,s8,-1,NPS
76503,s2,-1,NPS
76505,s2,-1,NPS
76510,s2,-1,NPS
76515,s2,-1,NPS
76518,s2,-1,NPS
76526,s5,-1,NPS
76530,s5,-1,NPS
76530,s8,-1,NPS
76536,s2,-1,NPS
76540,s2,0,NPS
76542,s2,-1,NPS
76543,s7,-1,NPS
76550,s3,-1,NPS
76552,s5,-1,NPS
76552,s8,-1,NPS
76553,s3,-1,NPS
76553,s8,-1,NPS
76557,s5,-1,NPS
76557,s7,-1,NPS
76557,s5,1,NPS
76557,s8,-1,NPS
76559,s7,-1,NPS
76559,s5,-1,NPS
76560,s3,-1,NPS
76565,s3,-1,NPS
76567,s3,-1,NPS
76567,s5,1,NPS
76572,s5,-1,NPS
76573,s3,-1,NPS
76574,s5,-1,NPS
76577,s3,-1,NPS
76577,s8,-1,NPS
76580,s3,-1,NPS
76580,s5,-1,NPS
76585,s2,0,NPS
76585,s5,-1,NPS
76587,s5,0,NPS
76602,s7,-1,NPS
76603,s5,-1,NPS
76603,s8,-1,NPS
76604,s5,-1,NPS
76605,s3,-1,NPS
76609,s5,-1,NPS
76618,s3,-1,NPS
76619,s8,-1,NPS
76620,s2,-1,NPS
76624,s5,0,NPS
76624,s7,0,NPS
76624,s3,-1,NPS
76624,s7,-1,NPS
76625,s2,-1,NPS
76634,s3,-1,NPS
76636,s3,-1,NPS
76638,s7,-1,NPS
76638,s8,0,NPS
76640,s3,0,NPS
76640,s7,0,NPS
76640,s8,-1,NPS
76642,s5,-1,NPS
76644,s2,0,NPS
76652,s3,0,NPS
76652,s7,0,NPS
76656,s7,-1,NPS
76656,s8,-1,NPS
76658,s2,-1,NPS
76658,s7,0,NPS
76661,s3,1,NPS
76662,s2,-1,NPS
76662,s7,0,NPS
76666,s7,-1,NPS
76666,s7,-1,NPS
76667,s2,-1,NPS
76672,s2,-1,NPS
76674,s2,-1,NPS
76677,s3,-1,NPS
76684,s7,-1,NPS
76684,s7,-1,NPS
76690,s3,-1,NPS
76690,s5,-1,NPS
76690,s7,-1,NPS
76690,s8,1,NPS
76692,s5,-1,NPS
76692,s8,-1,NPS
76694,s3,-1,NPS
76694,s5,-1,NPS
76704,s7,0,NPS
76704,s7,0,NPS
76704,s7,-1,NPS
76707,s7,-1,NPS
76711,s2,-1,NPS
76718,s7,0,NPS
76719,s5,0,NPS
76720,s7,-1,NPS
76720,s8,1,NPS
76721,s8,-1,NPS
76724,s3,-1,NPS
76724,s8,-1,NPS
76726,s8,-1,NPS
76734,s3,-1,NPS
76736,s7,-1,NPS
76738,s8,-1,NPS
76739,s3,-1,NPS
76739,s5,-1,NPS
76739,s5,-1,NPS
76748,s3,-1,NPS
76748,s5,-1,NPS
76748,s7,-1,NPS
76750,s5,-1,NPS
76750,s7,0,NPS
76754,s2,0,NPS
76758,s2,-1,NPS
76761,s7,-1,NPS
76761,s7,-1,NPS
76763,s7,1,NPS
76763,s7,-1,NPS
76766,s3,-1,NPS
76772,s3,-1,NPS
76772,s3,-1,NPS
76772,s8,-1,NPS
76773,s2,0,NPS
76779,s8,-1,NPS
76784,s2,0,NPS
76784,s7,-1,NPS
76784,s8,-1,NPS
76786,s2,-1,NPS
76786,s5,-1,NPS
76786,s5,-1,NPS
76794,s2,-1,NPS
76795,s3,-1,NPS
76796,s3,-1,NPS
76796,s7,-1,NPS
76799,s2,-1,NPS
76799,s5,0,NPS
76802,s2,-1,NPS
76804,s7,-1,NPS
76811,s3,-1,NPS
76811,s7,-1,NPS
76811,s8,-1,NPS
76816,s3,1,NPS
76816,s7,0,NPS
76816,s5,-1,NPS
