rowNumber, PersonId, State, score, scoreName, Channel 
56122,68364,s5,10,NPS,3
56123,68369,s5,6,CES,1
56124,68369,s5,8,NPS,0
56125,68372,s3,4,CES,1
56126,68372,s3,10,NPS,3
56127,68374,s5,9,CES,0
56128,68374,s5,10,NPS,2
56129,68374,s8,4,CES,3
56130,68374,s8,7,NPS,3
56131,68374,s5,9,CES,1
56132,68374,s5,10,NPS,1
56133,68374,s7,9,CES,0
56134,68374,s7,10,NPS,2
56135,68374,s8,6,CES,2
56136,68374,s8,10,NPS,3
56137,68376,s3,7,CES,2
56138,68376,s3,10,NPS,1
56139,68390,s7,10,CES,3
56140,68390,s7,10,NPS,3
56141,68390,s8,2,CES,1
56142,68390,s8,10,NPS,1
56143,68397,s8,6,CES,3
56144,68397,s8,8,NPS,1
56145,68398,s2,3,CES,2
56146,68398,s2,6,NPS,3
56147,68401,s2,3,CES,3
56148,68401,s2,7,NPS,2
56149,68405,s2,2,CES,2
56150,68405,s2,4,NPS,0
56151,68407,s7,7,CES,1
56152,68407,s7,9,NPS,3
56153,68410,s8,9,CES,3
56154,68410,s8,6,NPS,0
56155,68418,s3,8,CES,0
56156,68418,s3,10,NPS,0
56157,68430,s3,7,CES,0
56158,68430,s3,9,NPS,1
56159,68434,s3,7,CES,3
56160,68434,s3,10,NPS,1
56161,68434,s5,9,CES,0
56162,68434,s5,10,NPS,0
56163,68434,s8,5,CES,1
56164,68434,s8,10,NPS,3
56165,68437,s3,7,CES,3
56166,68437,s3,10,NPS,3
56167,68438,s3,10,CES,0
56168,68438,s3,10,NPS,3
56169,68440,s2,1,CES,0
56170,68440,s2,1,NPS,1
56171,68441,s3,10,CES,0
56172,68441,s3,10,NPS,1
56173,68441,s5,4,CES,0
56174,68441,s5,6,NPS,0
56175,68442,s3,6,CES,2
56176,68442,s3,10,NPS,0
56177,68442,s5,1,CES,1
56178,68442,s5,8,NPS,0
56179,68450,s2,2,CES,2
56180,68450,s2,5,NPS,2
56181,68462,s3,10,CES,0
56182,68462,s3,10,NPS,3
56183,68466,s8,8,CES,1
56184,68466,s8,10,NPS,3
56185,68468,s2,10,CES,2
56186,68468,s2,2,NPS,3
56187,68473,s7,6,CES,1
56188,68473,s7,7,NPS,3
56189,68473,s7,4,CES,2
56190,68473,s7,5,NPS,2
56191,68473,s5,6,CES,0
56192,68473,s5,8,NPS,3
56193,68473,s7,5,CES,1
56194,68473,s7,2,NPS,3
56195,68480,s7,4,CES,2
56196,68480,s7,5,NPS,0
56197,68481,s7,3,CES,1
56198,68481,s7,9,NPS,1
56199,68483,s5,7,CES,2
56200,68483,s5,10,NPS,0
56201,68488,s8,4,CES,3
56202,68488,s8,10,NPS,3
56203,68490,s3,5,CES,0
56204,68490,s3,10,NPS,2
56205,68493,s5,1,CES,2
56206,68493,s5,9,NPS,3
56207,68497,s3,10,CES,1
56208,68497,s3,10,NPS,2
56209,68499,s3,4,CES,3
56210,68499,s3,8,NPS,3
56211,68502,s2,3,CES,1
56212,68502,s2,3,NPS,1
56213,68505,s7,6,CES,2
56214,68505,s7,10,NPS,0
56215,68508,s7,8,CES,3
56216,68508,s7,6,NPS,1
56217,68508,s5,4,CES,3
56218,68508,s5,10,NPS,1
56219,68508,s7,1,CES,0
56220,68508,s7,3,NPS,3
56221,68509,s8,1,CES,2
56222,68509,s8,8,NPS,3
56223,68509,s3,10,CES,1
56224,68509,s3,10,NPS,2
56225,68513,s2,8,CES,3
56226,68513,s2,2,NPS,0
56227,68518,s3,9,CES,1
56228,68518,s3,10,NPS,0
56229,68521,s7,7,CES,3
56230,68521,s7,10,NPS,0
56231,68529,s2,4,CES,0
56232,68529,s2,3,NPS,2
56233,68534,s5,4,CES,3
56234,68534,s5,10,NPS,2
56235,68534,s8,7,CES,0
56236,68534,s8,10,NPS,1
56237,68537,s3,8,CES,0
56238,68537,s3,10,NPS,2
56239,68537,s7,2,CES,2
56240,68537,s7,10,NPS,3
56241,68537,s5,8,CES,1
56242,68537,s5,10,NPS,0
56243,68538,s2,7,CES,3
56244,68538,s2,4,NPS,2
56245,68543,s7,4,CES,0
56246,68543,s7,7,NPS,2
56247,68551,s2,3,CES,3
56248,68551,s2,5,NPS,1
56249,68552,s2,10,CES,2
56250,68552,s2,1,NPS,0
56251,68557,s2,3,CES,3
56252,68557,s2,6,NPS,2
56253,68557,s5,1,CES,2
56254,68557,s5,10,NPS,3
56255,68557,s7,8,CES,3
56256,68557,s7,10,NPS,0
56257,68561,s7,4,CES,2
56258,68561,s7,10,NPS,2
56259,68561,s8,2,CES,1
56260,68561,s8,9,NPS,1
56261,68564,s5,10,CES,0
56262,68564,s5,10,NPS,3
56263,68571,s3,10,CES,2
56264,68571,s3,8,NPS,1
56265,68572,s2,1,CES,1
56266,68572,s2,1,NPS,3
56267,68578,s3,10,CES,3
56268,68578,s3,10,NPS,2
56269,68583,s5,3,CES,3
56270,68583,s5,10,NPS,2
56271,68583,s7,10,CES,1
56272,68583,s7,10,NPS,1
56273,68585,s7,10,CES,0
56274,68585,s7,6,NPS,1
56275,68586,s5,10,CES,3
56276,68586,s5,10,NPS,1
56277,68588,s5,4,CES,2
56278,68588,s5,4,NPS,2
56279,68590,s3,10,CES,2
56280,68590,s3,10,NPS,0
56281,68590,s5,10,CES,0
56282,68590,s5,7,NPS,3
56283,68591,s3,10,CES,2
56284,68591,s3,10,NPS,1
56285,68591,s5,10,CES,2
56286,68591,s5,10,NPS,0
56287,68600,s5,7,CES,0
56288,68600,s5,8,NPS,2
56289,68600,s7,7,CES,0
56290,68600,s7,10,NPS,0
56291,68602,s5,6,CES,1
56292,68602,s5,10,NPS,3
56293,68602,s8,9,CES,3
56294,68602,s8,5,NPS,2
56295,68609,s7,10,CES,1
56296,68609,s7,9,NPS,0
56297,68615,s5,4,CES,3
56298,68615,s5,10,NPS,1
56299,68616,s2,8,CES,0
56300,68616,s2,3,NPS,2
56301,68618,s7,2,CES,3
56302,68618,s7,1,NPS,1
56303,68622,s3,10,CES,0
56304,68622,s3,10,NPS,1
56305,68622,s5,5,CES,2
56306,68622,s5,10,NPS,3
56307,68623,s5,6,CES,2
56308,68623,s5,10,NPS,3
56309,68624,s7,1,CES,2
56310,68624,s7,2,NPS,2
56311,68625,s3,10,CES,3
56312,68625,s3,7,NPS,2
56313,68635,s5,9,CES,3
56314,68635,s5,9,NPS,1
56315,68642,s7,2,CES,2
56316,68642,s7,1,NPS,2
56317,68646,s3,10,CES,0
56318,68646,s3,10,NPS,1
56319,68647,s3,10,CES,2
56320,68647,s3,10,NPS,2
56321,68648,s2,7,CES,3
56322,68648,s2,1,NPS,3
56323,68648,s5,4,CES,3
56324,68648,s5,5,NPS,3
56325,68654,s3,10,CES,2
56326,68654,s3,10,NPS,0
56327,68654,s5,5,CES,1
56328,68654,s5,5,NPS,3
56329,68661,s2,3,CES,2
56330,68661,s2,1,NPS,1
56331,68661,s5,2,CES,3
56332,68661,s5,3,NPS,3
56333,68667,s5,7,CES,3
56334,68667,s5,10,NPS,2
56335,68669,s3,10,CES,2
56336,68669,s3,10,NPS,1
56337,68672,s5,9,CES,0
56338,68672,s5,7,NPS,2
56339,68677,s5,3,CES,1
56340,68677,s5,10,NPS,1
56341,68677,s7,10,CES,2
56342,68677,s7,6,NPS,3
56343,68677,s8,3,CES,2
56344,68677,s8,10,NPS,1
56345,68685,s3,10,CES,3
56346,68685,s3,10,NPS,0
56347,68685,s5,2,CES,0
56348,68685,s5,10,NPS,0
56349,68688,s7,5,CES,1
56350,68688,s7,6,NPS,1
56351,68692,s3,4,CES,2
56352,68692,s3,10,NPS,2
56353,68694,s5,4,CES,0
56354,68694,s5,6,NPS,0
56355,68708,s5,10,CES,2
56356,68708,s5,10,NPS,3
56357,68708,s7,10,CES,3
56358,68708,s7,10,NPS,2
56359,68708,s7,10,CES,0
56360,68708,s7,10,NPS,0
56361,68712,s5,7,CES,3
56362,68712,s5,10,NPS,0
56363,68714,s2,1,CES,2
56364,68714,s2,6,NPS,3
56365,68716,s5,9,CES,0
56366,68716,s5,10,NPS,0
56367,68718,s7,1,CES,1
56368,68718,s7,7,NPS,1
56369,68718,s7,3,CES,3
56370,68718,s7,10,NPS,1
56371,68723,s3,6,CES,2
56372,68723,s3,8,NPS,0
56373,68725,s3,8,CES,1
56374,68725,s3,9,NPS,1
56375,68726,s7,6,CES,1
56376,68726,s7,6,NPS,1
56377,68726,s8,2,CES,0
56378,68726,s8,9,NPS,3
56379,68740,s7,7,CES,3
56380,68740,s7,8,NPS,3
56381,68744,s3,10,CES,1
56382,68744,s3,10,NPS,0
56383,68745,s2,4,CES,0
56384,68745,s2,10,NPS,1
56385,68745,s7,10,CES,0
56386,68745,s7,10,NPS,2
56387,68748,s2,2,CES,1
56388,68748,s2,4,NPS,0
56389,68750,s2,5,CES,0
56390,68750,s2,1,NPS,3
56391,68753,s3,10,CES,1
56392,68753,s3,10,NPS,2
56393,68753,s5,6,CES,2
56394,68753,s5,10,NPS,0
56395,68753,s7,9,CES,0
56396,68753,s7,10,NPS,2
56397,68757,s5,2,CES,0
56398,68757,s5,7,NPS,3
56399,68757,s7,10,CES,3
56400,68757,s7,10,NPS,3
56401,68757,s5,5,CES,3
56402,68757,s5,10,NPS,1
56403,68757,s8,5,CES,1
56404,68757,s8,10,NPS,3
56405,68759,s5,2,CES,0
56406,68759,s5,7,NPS,1
56407,68759,s7,8,CES,1
56408,68759,s7,8,NPS,1
56409,68760,s7,4,CES,0
56410,68760,s7,10,NPS,3
56411,68761,s5,9,CES,0
56412,68761,s5,8,NPS,0
56413,68762,s3,5,CES,1
56414,68762,s3,10,NPS,0
56415,68763,s3,8,CES,3
56416,68763,s3,10,NPS,2
56417,68763,s8,2,CES,1
56418,68763,s8,10,NPS,2
56419,68768,s3,9,CES,2
56420,68768,s3,8,NPS,1
56421,68772,s8,2,CES,1
56422,68772,s8,10,NPS,2
56423,68776,s2,2,CES,0
56424,68776,s2,5,NPS,1
56425,68779,s2,5,CES,3
56426,68779,s2,8,NPS,1
56427,68784,s7,8,CES,1
56428,68784,s7,10,NPS,0
56429,68784,s8,4,CES,2
56430,68784,s8,10,NPS,2
56431,68786,s3,8,CES,0
56432,68786,s3,10,NPS,0
56433,68787,s5,3,CES,1
56434,68787,s5,10,NPS,2
56435,68787,s7,10,CES,0
56436,68787,s7,10,NPS,1
56437,68790,s3,8,CES,0
56438,68790,s3,10,NPS,1
56439,68793,s3,10,CES,3
56440,68793,s3,9,NPS,3
56441,68793,s5,5,CES,2
56442,68793,s5,10,NPS,2
56443,68793,s8,3,CES,2
56444,68793,s8,9,NPS,0
56445,68793,s7,8,CES,3
56446,68793,s7,10,NPS,3
56447,68796,s8,1,CES,3
56448,68796,s8,5,NPS,3
56449,68805,s2,1,CES,1
56450,68805,s2,1,NPS,3
56451,68813,s5,9,CES,0
56452,68813,s5,10,NPS,3
56453,68813,s3,10,CES,0
56454,68813,s3,10,NPS,0
56455,68817,s3,6,CES,0
56456,68817,s3,8,NPS,0
56457,68819,s7,3,CES,0
56458,68819,s7,10,NPS,1
56459,68820,s2,6,CES,3
56460,68820,s2,8,NPS,1
56461,68820,s5,9,CES,1
56462,68820,s5,10,NPS,2
56463,68820,s7,10,CES,0
56464,68820,s7,10,NPS,3
56465,68822,s2,9,CES,3
56466,68822,s2,10,NPS,2
56467,68824,s8,5,CES,3
56468,68824,s8,8,NPS,0
56469,68830,s5,8,CES,2
56470,68830,s5,10,NPS,1
56471,68833,s5,10,CES,0
56472,68833,s5,9,NPS,3
56473,68836,s7,10,CES,3
56474,68836,s7,10,NPS,1
56475,68837,s2,8,CES,0
56476,68837,s2,3,NPS,2
56477,68837,s5,10,CES,0
56478,68837,s5,10,NPS,2
56479,68844,s2,8,CES,0
56480,68844,s2,4,NPS,0
56481,68848,s3,7,CES,1
56482,68848,s3,10,NPS,2
56483,68848,s5,9,CES,2
56484,68848,s5,6,NPS,3
56485,68849,s5,4,CES,3
56486,68849,s5,10,NPS,1
56487,68849,s7,10,CES,3
56488,68849,s7,10,NPS,1
56489,68852,s2,6,CES,0
56490,68852,s2,1,NPS,1
56491,68854,s2,6,CES,2
56492,68854,s2,9,NPS,3
56493,68857,s7,1,CES,0
56494,68857,s7,4,NPS,3
56495,68857,s5,6,CES,1
56496,68857,s5,3,NPS,2
56497,68860,s2,3,CES,1
56498,68860,s2,1,NPS,2
56499,68862,s3,7,CES,3
56500,68862,s3,10,NPS,3
56501,68862,s5,10,CES,1
56502,68862,s5,7,NPS,1
56503,68865,s3,9,CES,2
56504,68865,s3,9,NPS,3
56505,68869,s7,4,CES,0
56506,68869,s7,7,NPS,3
56507,68872,s7,6,CES,2
56508,68872,s7,10,NPS,2
56509,68874,s2,2,CES,1
56510,68874,s2,6,NPS,1
56511,68874,s3,10,CES,0
56512,68874,s3,10,NPS,2
56513,68874,s5,10,CES,0
56514,68874,s5,10,NPS,2
56515,68876,s3,10,CES,2
56516,68876,s3,10,NPS,2
56517,68876,s5,1,CES,2
56518,68876,s5,10,NPS,0
56519,68876,s7,3,CES,2
56520,68876,s7,2,NPS,2
56521,68877,s8,7,CES,2
56522,68877,s8,5,NPS,1
56523,68882,s8,10,CES,3
56524,68882,s8,10,NPS,2
56525,68888,s7,7,CES,2
56526,68888,s7,8,NPS,2
56527,68888,s8,4,CES,1
56528,68888,s8,9,NPS,2
56529,68891,s2,7,CES,2
56530,68891,s2,7,NPS,3
56531,68891,s5,2,CES,2
56532,68891,s5,7,NPS,2
56533,68891,s8,1,CES,0
56534,68891,s8,7,NPS,2
56535,68894,s8,7,CES,0
56536,68894,s8,5,NPS,3
56537,68894,s2,10,CES,1
56538,68894,s2,10,NPS,1
56539,68895,s8,1,CES,1
56540,68895,s8,10,NPS,0
56541,68895,s7,6,CES,1
56542,68895,s7,10,NPS,1
56543,68896,s2,9,CES,3
56544,68896,s2,9,NPS,0
56545,68896,s8,2,CES,3
56546,68896,s8,10,NPS,3
56547,68898,s2,10,CES,1
56548,68898,s2,2,NPS,0
56549,68901,s2,4,CES,3
56550,68901,s2,6,NPS,1
56551,68908,s7,10,CES,0
56552,68908,s7,10,NPS,3
56553,68908,s8,8,CES,2
56554,68908,s8,10,NPS,1
56555,68910,s2,2,CES,3
56556,68910,s2,4,NPS,0
56557,68911,s8,7,CES,3
56558,68911,s8,10,NPS,3
56559,68915,s3,10,CES,0
56560,68915,s3,10,NPS,3
56561,68915,s7,8,CES,2
56562,68915,s7,7,NPS,0
56563,68918,s3,8,CES,3
56564,68918,s3,10,NPS,2
56565,68929,s5,9,CES,0
56566,68929,s5,10,NPS,3
56567,68929,s3,10,CES,1
56568,68929,s3,10,NPS,1
56569,68929,s5,10,CES,0
56570,68929,s5,10,NPS,2
56571,68931,s7,7,CES,1
56572,68931,s7,8,NPS,3
56573,68931,s7,10,CES,1
56574,68931,s7,10,NPS,3
56575,68931,s8,7,CES,2
56576,68931,s8,10,NPS,3
56577,68933,s7,10,CES,3
56578,68933,s7,3,NPS,2
56579,68933,s7,1,CES,3
56580,68933,s7,9,NPS,2
56581,68933,s8,4,CES,3
56582,68933,s8,10,NPS,2
56583,68935,s3,10,CES,0
56584,68935,s3,10,NPS,0
56585,68935,s7,10,CES,3
56586,68935,s7,8,NPS,2
56587,68935,s5,10,CES,2
56588,68935,s5,10,NPS,1
56589,68935,s8,6,CES,0
56590,68935,s8,10,NPS,0
56591,68947,s7,2,CES,3
56592,68947,s7,9,NPS,3
56593,68949,s7,6,CES,2
56594,68949,s7,10,NPS,3
56595,68958,s2,2,CES,3
56596,68958,s2,9,NPS,0
56597,68960,s2,1,CES,1
56598,68960,s2,4,NPS,1
56599,68962,s2,2,CES,1
56600,68962,s2,8,NPS,1
56601,68973,s3,10,CES,3
56602,68973,s3,7,NPS,0
56603,68978,s5,4,CES,0
56604,68978,s5,10,NPS,0
56605,68978,s7,10,CES,2
56606,68978,s7,10,NPS,1
56607,68980,s3,4,CES,3
56608,68980,s3,10,NPS,1
56609,68982,s3,5,CES,3
56610,68982,s3,10,NPS,2
56611,68982,s5,4,CES,0
56612,68982,s5,7,NPS,0
56613,68982,s7,4,CES,2
56614,68982,s7,7,NPS,1
56615,68982,s7,9,CES,0
56616,68982,s7,6,NPS,3
56617,68982,s8,5,CES,2
56618,68982,s8,10,NPS,1
56619,68982,s5,7,CES,0
56620,68982,s5,10,NPS,0
56621,68983,s7,10,CES,3
56622,68983,s7,10,NPS,3
56623,68983,s5,8,CES,2
56624,68983,s5,10,NPS,3
56625,68983,s7,4,CES,2
56626,68983,s7,3,NPS,3
56627,68987,s3,10,CES,0
56628,68987,s3,10,NPS,2
56629,68988,s3,5,CES,2
56630,68988,s3,10,NPS,2
56631,68990,s7,10,CES,1
56632,68990,s7,10,NPS,0
56633,68991,s3,8,CES,2
56634,68991,s3,10,NPS,0
56635,68991,s7,4,CES,0
56636,68991,s7,10,NPS,0
56637,68992,s5,2,CES,1
56638,68992,s5,8,NPS,0
56639,68995,s5,10,CES,3
56640,68995,s5,10,NPS,3
56641,68997,s5,6,CES,2
56642,68997,s5,10,NPS,1
56643,68997,s7,3,CES,2
56644,68997,s7,10,NPS,0
56645,68998,s2,2,CES,3
56646,68998,s2,8,NPS,0
56647,68998,s5,8,CES,0
56648,68998,s5,5,NPS,2
56649,68999,s5,6,CES,0
56650,68999,s5,10,NPS,0
56651,68999,s7,9,CES,2
56652,68999,s7,10,NPS,2
56653,69008,s8,4,CES,3
56654,69008,s8,9,NPS,2
56655,69014,s2,8,CES,2
56656,69014,s2,6,NPS,1
56657,69015,s2,7,CES,2
56658,69015,s2,7,NPS,3
56659,69015,s7,9,CES,2
56660,69015,s7,9,NPS,0
56661,69018,s2,10,CES,3
56662,69018,s2,1,NPS,2
56663,69025,s3,10,CES,1
56664,69025,s3,10,NPS,2
56665,69029,s7,5,CES,0
56666,69029,s7,10,NPS,1
56667,69030,s7,2,CES,0
56668,69030,s7,9,NPS,3
56669,69030,s7,4,CES,2
56670,69030,s7,10,NPS,0
56671,69030,s7,3,CES,2
56672,69030,s7,7,NPS,0
56673,69030,s5,10,CES,2
56674,69030,s5,10,NPS,1
56675,69030,s7,10,CES,2
56676,69030,s7,5,NPS,1
56677,69030,s7,5,CES,0
56678,69030,s7,7,NPS,1
56679,69031,s8,8,CES,3
56680,69031,s8,10,NPS,3
56681,69031,s5,10,CES,0
56682,69031,s5,10,NPS,3
56683,69031,s8,10,CES,2
56684,69031,s8,10,NPS,0
56685,69034,s3,10,CES,0
56686,69034,s3,10,NPS,2
56687,69034,s5,6,CES,1
56688,69034,s5,8,NPS,3
56689,69034,s7,9,CES,3
56690,69034,s7,7,NPS,0
56691,69034,s8,5,CES,2
56692,69034,s8,7,NPS,3
56693,69039,s2,5,CES,0
56694,69039,s2,2,NPS,2
56695,69040,s3,10,CES,1
56696,69040,s3,9,NPS,0
56697,69043,s2,4,CES,2
56698,69043,s2,6,NPS,2
56699,69043,s7,10,CES,3
56700,69043,s7,9,NPS,1
56701,69048,s8,4,CES,3
56702,69048,s8,8,NPS,2
56703,69049,s5,10,CES,3
56704,69049,s5,9,NPS,2
56705,69051,s2,4,CES,0
56706,69051,s2,8,NPS,0
56707,69053,s7,9,CES,2
56708,69053,s7,7,NPS,0
56709,69053,s8,1,CES,0
56710,69053,s8,10,NPS,2
56711,69056,s7,2,CES,1
56712,69056,s7,6,NPS,1
56713,69056,s5,9,CES,3
56714,69056,s5,7,NPS,1
56715,69056,s7,8,CES,2
56716,69056,s7,8,NPS,3
56717,69061,s2,4,CES,1
56718,69061,s2,5,NPS,2
56719,69061,s5,10,CES,0
56720,69061,s5,10,NPS,1
56721,69063,s3,10,CES,0
56722,69063,s3,10,NPS,0
56723,69063,s8,9,CES,1
56724,69063,s8,5,NPS,3
56725,69063,s7,10,CES,3
56726,69063,s7,10,NPS,2
56727,69076,s3,5,CES,1
56728,69076,s3,10,NPS,3
56729,69076,s8,7,CES,3
56730,69076,s8,10,NPS,2
56731,69079,s3,9,CES,1
56732,69079,s3,10,NPS,2
56733,69082,s3,10,CES,1
56734,69082,s3,10,NPS,1
56735,69087,s5,7,CES,3
56736,69087,s5,10,NPS,0
56737,69096,s2,2,CES,1
56738,69096,s2,1,NPS,2
56739,69101,s5,2,CES,0
56740,69101,s5,10,NPS,0
56741,69105,s3,9,CES,3
56742,69105,s3,9,NPS,3
56743,69105,s5,4,CES,1
56744,69105,s5,10,NPS,0
56745,69105,s8,10,CES,2
56746,69105,s8,8,NPS,1
56747,69106,s3,10,CES,3
56748,69106,s3,10,NPS,1
56749,69107,s2,7,CES,1
56750,69107,s2,1,NPS,0
56751,69109,s2,4,CES,2
56752,69109,s2,5,NPS,2
56753,69111,s7,5,CES,0
56754,69111,s7,1,NPS,0
56755,69113,s3,10,CES,3
56756,69113,s3,8,NPS,2
56757,69126,s2,4,CES,1
56758,69126,s2,4,NPS,1
56759,69133,s2,5,CES,3
56760,69133,s2,1,NPS,2
56761,69135,s2,4,CES,1
56762,69135,s2,4,NPS,2
56763,69139,s2,10,CES,3
56764,69139,s2,1,NPS,1
56765,69140,s5,8,CES,2
56766,69140,s5,5,NPS,3
56767,69140,s7,5,CES,1
56768,69140,s7,6,NPS,1
56769,69145,s2,1,CES,0
56770,69145,s2,3,NPS,3
56771,69146,s7,4,CES,0
56772,69146,s7,10,NPS,3
56773,69151,s3,7,CES,2
56774,69151,s3,9,NPS,2
56775,69155,s3,8,CES,2
56776,69155,s3,10,NPS,2
56777,69155,s8,9,CES,1
56778,69155,s8,9,NPS,2
56779,69156,s3,8,CES,0
56780,69156,s3,10,NPS,3
56781,69156,s7,6,CES,1
56782,69156,s7,3,NPS,1
56783,69162,s2,4,CES,1
56784,69162,s2,10,NPS,2
56785,69162,s5,6,CES,0
56786,69162,s5,10,NPS,0
56787,69173,s8,10,CES,3
56788,69173,s8,6,NPS,3
56789,69179,s7,7,CES,2
56790,69179,s7,10,NPS,2
56791,69179,s8,8,CES,2
56792,69179,s8,7,NPS,0
56793,69187,s3,6,CES,1
56794,69187,s3,9,NPS,1
56795,69188,s3,5,CES,1
56796,69188,s3,9,NPS,2
56797,69188,s5,9,CES,1
56798,69188,s5,10,NPS,2
56799,69191,s2,7,CES,2
56800,69191,s2,8,NPS,0
56801,69193,s2,6,CES,2
56802,69193,s2,3,NPS,1
56803,69196,s3,10,CES,1
56804,69196,s3,10,NPS,3
56805,69196,s5,4,CES,2
56806,69196,s5,9,NPS,3
56807,69196,s7,6,CES,2
56808,69196,s7,10,NPS,1
56809,69203,s2,7,CES,3
56810,69203,s2,2,NPS,2
56811,69218,s2,4,CES,1
56812,69218,s2,7,NPS,3
56813,69219,s3,4,CES,1
56814,69219,s3,7,NPS,2
56815,69223,s7,6,CES,3
56816,69223,s7,10,NPS,1
56817,69225,s5,10,CES,3
56818,69225,s5,10,NPS,3
56819,69228,s3,8,CES,0
56820,69228,s3,10,NPS,3
56821,69232,s2,3,CES,0
56822,69232,s2,8,NPS,0
56823,69233,s2,8,CES,3
56824,69233,s2,6,NPS,2
56825,69233,s5,2,CES,3
56826,69233,s5,8,NPS,0
56827,69235,s5,3,CES,0
56828,69235,s5,6,NPS,1
56829,69235,s7,7,CES,2
56830,69235,s7,8,NPS,0
56831,69235,s7,7,CES,0
56832,69235,s7,9,NPS,3
56833,69235,s8,5,CES,2
56834,69235,s8,10,NPS,0
56835,69241,s5,4,CES,1
56836,69241,s5,1,NPS,0
56837,69241,s7,1,CES,3
56838,69241,s7,1,NPS,0
56839,69246,s3,10,CES,3
56840,69246,s3,7,NPS,0
56841,69247,s2,10,CES,3
56842,69247,s2,5,NPS,2
56843,69250,s7,10,CES,0
56844,69250,s7,10,NPS,1
56845,69250,s8,10,CES,1
56846,69250,s8,10,NPS,1
56847,69251,s3,7,CES,1
56848,69251,s3,7,NPS,3
56849,69253,s7,10,CES,3
56850,69253,s7,10,NPS,0
56851,69254,s5,3,CES,3
56852,69254,s5,10,NPS,0
56853,69254,s8,2,CES,2
56854,69254,s8,7,NPS,1
56855,69255,s3,10,CES,3
56856,69255,s3,10,NPS,1
56857,69261,s3,8,CES,0
56858,69261,s3,10,NPS,3
56859,69262,s5,3,CES,1
56860,69262,s5,6,NPS,1
56861,69262,s8,4,CES,1
56862,69262,s8,7,NPS,0
56863,69263,s2,4,CES,1
56864,69263,s2,7,NPS,3
56865,69266,s7,3,CES,3
56866,69266,s7,8,NPS,1
56867,69266,s8,8,CES,1
56868,69266,s8,7,NPS,2
56869,69274,s5,3,CES,1
56870,69274,s5,10,NPS,3
56871,69275,s3,7,CES,3
56872,69275,s3,10,NPS,2
56873,69275,s7,1,CES,2
56874,69275,s7,3,NPS,1
56875,69280,s7,2,CES,2
56876,69280,s7,3,NPS,2
56877,69281,s5,4,CES,3
56878,69281,s5,5,NPS,0
56879,69284,s5,7,CES,3
56880,69284,s5,10,NPS,1
56881,69286,s8,9,CES,1
56882,69286,s8,10,NPS,3
56883,69287,s7,3,CES,2
56884,69287,s7,4,NPS,2
56885,69287,s5,9,CES,0
56886,69287,s5,10,NPS,1
56887,69288,s7,9,CES,2
56888,69288,s7,8,NPS,3
56889,69289,s3,10,CES,1
56890,69289,s3,10,NPS,2
56891,69295,s5,3,CES,1
56892,69295,s5,10,NPS,1
56893,69296,s3,10,CES,3
56894,69296,s3,8,NPS,3
56895,69296,s5,1,CES,0
56896,69296,s5,10,NPS,1
56897,69296,s7,2,CES,3
56898,69296,s7,7,NPS,0
56899,69296,s8,3,CES,0
56900,69296,s8,10,NPS,1
56901,69297,s2,7,CES,2
56902,69297,s2,7,NPS,1
56903,69297,s7,5,CES,0
56904,69297,s7,8,NPS,1
56905,69298,s7,1,CES,0
56906,69298,s7,7,NPS,0
56907,69299,s7,9,CES,1
56908,69299,s7,5,NPS,2
56909,69299,s5,8,CES,1
56910,69299,s5,3,NPS,3
56911,69304,s3,10,CES,1
56912,69304,s3,10,NPS,3
56913,69311,s3,8,CES,2
56914,69311,s3,10,NPS,0
56915,69314,s2,5,CES,2
56916,69314,s2,1,NPS,2
56917,69322,s3,6,CES,1
56918,69322,s3,10,NPS,3
56919,69324,s5,3,CES,2
56920,69324,s5,10,NPS,2
56921,69326,s7,9,CES,1
56922,69326,s7,7,NPS,2
56923,69326,s8,10,CES,1
56924,69326,s8,10,NPS,3
56925,69327,s3,8,CES,1
56926,69327,s3,10,NPS,2
56927,69328,s5,6,CES,1
56928,69328,s5,10,NPS,1
56929,69329,s7,6,CES,3
56930,69329,s7,4,NPS,2
56931,69330,s2,7,CES,2
56932,69330,s2,8,NPS,3
56933,69332,s8,10,CES,2
56934,69332,s8,10,NPS,3
56935,69337,s7,3,CES,2
56936,69337,s7,10,NPS,1
56937,69338,s7,9,CES,0
56938,69338,s7,10,NPS,3
56939,69338,s7,6,CES,3
56940,69338,s7,8,NPS,0
56941,69339,s5,4,CES,3
56942,69339,s5,10,NPS,1
56943,69339,s7,4,CES,3
56944,69339,s7,4,NPS,0
56945,69339,s7,7,CES,0
56946,69339,s7,10,NPS,1
56947,69346,s2,4,CES,1
56948,69346,s2,6,NPS,3
56949,69348,s3,7,CES,1
56950,69348,s3,10,NPS,1
56951,69350,s3,5,CES,1
56952,69350,s3,10,NPS,2
56953,69351,s3,10,CES,3
56954,69351,s3,10,NPS,0
56955,69352,s3,10,CES,0
56956,69352,s3,10,NPS,3
56957,69352,s7,3,CES,1
56958,69352,s7,9,NPS,2
56959,69354,s2,5,CES,2
56960,69354,s2,2,NPS,3
56961,69361,s7,3,CES,2
56962,69361,s7,8,NPS,1
56963,69362,s7,4,CES,1
56964,69362,s7,8,NPS,0
56965,69370,s3,6,CES,0
56966,69370,s3,10,NPS,3
56967,69374,s3,5,CES,1
