rowNumber,PersonId,Price,Objects, State 
67801,94779,125,0,s5
67802,94779,-125,0,s5
67803,94784,510,4,s5
67804,94784,-510,4,s5
67805,94784,-510,0,s5
67806,94790,390,2,s5
67807,94790,-390,2,s5
67808,94790,-390,0,s5
67809,94795,221,2,s5
67810,94796,221,0,s5
67811,94807,582,8,s5
67812,94807,-582,8,s5
67813,94807,-582,0,s5
67814,94809,291,2,s5
67815,94809,-291,2,s5
67816,94809,291,0,s5
67817,94809,-291,0,s5
67818,94809,291,0,s5
67819,94809,-291,0,s5
67820,94810,467,2,s5
67821,94810,-467,2,s5
67822,94814,266,2,s5
67823,94814,-266,2,s5
67824,94821,131,2,s5
67825,94821,-131,2,s5
67826,94825,83,4,s5
67827,94829,83,0,s5
67828,94829,83,0,s5
67829,94835,452,2,s5
67830,94835,452,2,s5
67831,94835,-452,2,s5
67832,94835,-452,0,s5
67833,94836,352,5,s5
67834,94836,-352,5,s5
67835,94837,401,2,s5
67836,94838,401,0,s5
67837,94839,401,0,s5
67838,94839,-401,0,s5
67839,94839,401,0,s5
67840,94839,-401,0,s5
67841,94840,401,0,s5
67842,94840,-401,0,s5
67843,94840,-401,0,s5
67844,94843,401,0,s5
67845,94849,401,0,s5
67846,94849,401,0,s5
67847,94849,-401,0,s5
67848,94849,401,0,s5
67849,94850,401,1,s5
67850,94850,401,1,s5
67851,94850,-401,1,s5
67852,94851,428,3,s5
67853,94858,457,0,s5
67854,94858,-457,0,s5
67855,94864,556,2,s5
67856,94864,-556,2,s5
67857,94866,497,2,s5
67858,94866,497,2,s5
67859,94866,-497,2,s5
67860,94866,-497,0,s5
67861,94866,497,0,s5
67862,94866,-497,0,s5
67863,94866,497,0,s5
67864,94866,-497,0,s5
67865,94870,252,2,s5
67866,94873,252,0,s5
67867,94873,-252,0,s5
67868,94874,102,6,s5
67869,94874,-102,6,s5
67870,94875,102,0,s5
67871,94875,-102,0,s5
67872,94877,458,0,s5
67873,94877,-458,0,s5
67874,94878,263,8,s5
67875,94878,-263,8,s5
67876,94878,263,0,s5
67877,94878,-263,0,s5
67878,94878,-263,0,s5
67879,94880,288,4,s5
67880,94881,79,4,s5
67881,94881,-79,4,s5
67882,94885,458,0,s5
67883,94887,466,2,s5
67884,94887,466,2,s5
67885,94887,-466,2,s5
67886,94890,398,10,s5
67887,94890,-398,10,s5
67888,94896,274,0,s5
67889,94896,-274,0,s5
67890,94896,274,0,s5
67891,94896,-274,0,s5
67892,94900,165,2,s5
67893,94900,165,2,s5
67894,94900,-165,2,s5
67895,94902,350,2,s5
67896,94902,-350,2,s5
67897,94910,264,6,s5
67898,94912,586,2,s5
67899,94912,-586,2,s5
67900,94912,586,0,s5
67901,94913,586,0,s5
67902,94913,-586,0,s5
67903,94913,586,0,s5
67904,94913,-586,0,s5
67905,94913,-586,0,s5
67906,94914,192,2,s5
67907,94914,-192,2,s5
67908,94914,-192,0,s5
67909,94914,192,0,s5
67910,94919,386,2,s5
67911,94919,-386,2,s5
67912,94920,386,0,s5
67913,94920,-386,0,s5
67914,94926,533,0,s5
67915,94943,402,4,s5
67916,94943,-402,4,s5
67917,94945,518,2,s5
67918,94945,-518,2,s5
67919,94946,77,2,s5
67920,94946,-77,2,s5
67921,94946,77,0,s5
67922,94946,-77,0,s5
67923,94946,-77,0,s5
67924,94955,252,0,s5
67925,94955,-252,0,s5
67926,94955,252,0,s5
67927,94956,211,4,s5
67928,94956,-211,4,s5
67929,94957,463,2,s5
67930,94957,-463,2,s5
67931,94959,463,0,s5
67932,94959,-463,0,s5
67933,94959,463,0,s5
67934,94959,463,0,s5
67935,94961,167,4,s5
67936,94961,-167,4,s5
67937,94969,385,8,s5
67938,94969,-385,8,s5
67939,94975,304,4,s5
67940,94975,304,4,s5
67941,94975,-304,4,s5
67942,94976,523,3,s5
67943,94976,523,3,s5
67944,94976,523,3,s5
67945,94976,-523,3,s5
67946,94978,523,0,s5
67947,94982,327,0,s5
67948,94982,-327,0,s5
67949,94984,432,8,s5
67950,94985,291,4,s5
67951,94985,-291,4,s5
67952,94986,354,10,s5
67953,94987,217,2,s5
67954,94987,217,2,s5
67955,94987,-217,2,s5
67956,94987,-217,0,s5
67957,94989,217,0,s5
67958,94989,-217,0,s5
67959,94991,528,2,s5
67960,94991,-528,2,s5
67961,94991,-528,0,s5
67962,94992,132,2,s5
67963,94992,-132,2,s5
67964,94998,494,2,s5
67965,94998,-494,2,s5
67966,94998,-494,0,s5
67967,94999,216,4,s5
67968,94999,-216,4,s5
67969,95000,80,4,s5
67970,95000,-80,4,s5
67971,95007,80,0,s5
67972,95007,-80,0,s5
67973,95007,80,0,s5
67974,95007,-80,0,s5
67975,95007,-80,0,s5
67976,95010,82,2,s5
67977,95014,450,2,s5
67978,95014,450,2,s5
67979,95017,413,0,s5
67980,95017,-413,0,s5
67981,95017,413,0,s5
67982,95017,-413,0,s5
67983,95018,413,0,s5
67984,95018,-413,0,s5
67985,95018,413,0,s5
67986,95018,-413,0,s5
67987,95019,137,6,s5
67988,95019,-137,6,s5
67989,95021,137,0,s5
67990,95024,181,0,s5
67991,95024,-181,0,s5
67992,95038,447,2,s5
67993,95038,447,2,s5
67994,95044,589,2,s5
67995,95044,-589,2,s5
67996,95047,589,0,s5
67997,95049,426,2,s5
67998,95051,140,2,s5
67999,95056,508,2,s5
68000,95056,508,2,s5
68001,95056,508,2,s5
68002,95058,582,2,s5
68003,95058,-582,2,s5
68004,95058,-582,0,s5
68005,95059,582,0,s5
68006,95062,109,8,s5
68007,95062,-109,8,s5
68008,95062,-109,0,s5
68009,95068,107,2,s5
68010,95079,371,2,s5
68011,95079,371,2,s5
68012,95079,-371,2,s5
68013,95081,417,2,s5
68014,95081,-417,2,s5
68015,95081,-417,0,s5
68016,95087,87,0,s5
68017,95087,-87,0,s5
68018,95090,203,2,s5
68019,95090,-203,2,s5
68020,95090,-203,0,s5
68021,95090,-203,0,s5
68022,95093,468,2,s5
68023,95093,-468,2,s5
68024,95093,468,0,s5
68025,95093,-468,0,s5
68026,95093,468,0,s5
68027,95093,-468,0,s5
68028,95093,-468,0,s5
68029,95099,122,2,s5
68030,95102,427,2,s5
68031,95102,-427,2,s5
68032,95113,220,2,s5
68033,95113,-220,2,s5
68034,95113,220,0,s5
68035,95113,-220,0,s5
68036,95115,220,0,s5
68037,95115,-220,0,s5
68038,95115,-220,0,s5
68039,95123,220,0,s5
68040,95123,-220,0,s5
68041,95123,220,0,s5
68042,95125,220,0,s5
68043,95126,95,4,s5
68044,95126,95,4,s5
68045,95126,-95,4,s5
68046,95127,185,3,s5
68047,95127,-185,3,s5
68048,95129,185,0,s5
68049,95129,-185,0,s5
68050,95130,541,6,s5
68051,95130,-541,6,s5
68052,95136,469,2,s5
68053,95136,-469,2,s5
68054,95136,469,0,s5
68055,95136,-469,0,s5
68056,95136,-469,0,s5
68057,95136,-469,0,s5
68058,95138,272,0,s5
68059,95140,287,6,s5
68060,95140,-287,6,s5
68061,95144,381,0,s5
68062,95147,174,2,s5
68063,95147,-174,2,s5
68064,95148,290,2,s5
68065,95148,-290,2,s5
68066,95148,290,0,s5
68067,95148,-290,0,s5
68068,95155,515,4,s5
68069,95155,-515,4,s5
68070,95155,-515,0,s5
68071,95156,87,2,s5
68072,95157,464,4,s5
68073,95157,-464,4,s5
68074,95162,579,2,s5
68075,95162,579,2,s5
68076,95162,-579,2,s5
68077,95162,579,0,s5
68078,95162,-579,0,s5
68079,95162,-579,0,s5
68080,95164,434,6,s5
68081,95164,-434,6,s5
68082,95170,434,0,s5
68083,95171,330,2,s5
68084,95174,389,2,s5
68085,95174,-389,2,s5
68086,95175,232,4,s5
68087,95175,-232,4,s5
68088,95175,-232,0,s5
68089,95180,103,4,s5
68090,95187,103,0,s5
68091,95187,-103,0,s5
68092,95187,-103,0,s5
68093,95188,294,2,s5
68094,95188,-294,2,s5
68095,95188,-294,0,s5
68096,95193,485,2,s5
68097,95194,485,0,s5
68098,95194,-485,0,s5
68099,95194,-485,0,s5
68100,95195,485,0,s5
68101,95195,-485,0,s5
68102,95202,194,2,s5
68103,95202,-194,2,s5
68104,95211,262,4,s5
68105,95211,-262,4,s5
68106,95211,-262,0,s5
68107,95212,262,0,s5
68108,95212,-262,0,s5
68109,95213,297,2,s5
68110,95213,-297,2,s5
68111,95213,297,0,s5
68112,95213,-297,0,s5
68113,95213,-297,0,s5
68114,95216,297,0,s5
68115,95216,-297,0,s5
68116,95217,297,0,s5
68117,95217,297,0,s5
68118,95219,119,2,s5
68119,95219,-119,2,s5
68120,95219,119,0,s5
68121,95219,-119,0,s5
68122,95223,382,2,s5
68123,95223,-382,2,s5
68124,95230,459,2,s5
68125,95230,-459,2,s5
68126,95231,163,8,s5
68127,95231,-163,8,s5
68128,95236,267,2,s5
68129,95236,-267,2,s5
68130,95238,378,2,s5
68131,95238,-378,2,s5
68132,95242,364,4,s5
68133,95242,-364,4,s5
68134,95242,364,0,s5
68135,95244,364,0,s5
68136,95245,156,4,s5
68137,95245,-156,4,s5
68138,95247,426,2,s5
68139,95247,-426,2,s5
68140,95253,555,0,s5
68141,95253,-555,0,s5
68142,95254,556,2,s5
68143,95254,-556,2,s5
68144,95257,556,0,s5
68145,95257,-556,0,s5
68146,95257,-556,0,s5
68147,95260,485,2,s5
68148,95260,-485,2,s5
68149,95264,279,2,s5
68150,95265,370,2,s5
68151,95265,370,2,s5
68152,95266,286,3,s5
68153,95266,-286,3,s5
68154,95266,-286,0,s5
68155,95268,165,2,s5
68156,95268,-165,2,s5
68157,95270,582,2,s5
68158,95270,-582,2,s5
68159,95273,204,4,s5
68160,95273,-204,4,s5
68161,95273,204,0,s5
68162,95273,-204,0,s5
68163,95278,476,2,s5
68164,95278,-476,2,s5
68165,95283,206,10,s5
68166,95283,-206,10,s5
68167,95285,206,0,s5
68168,95285,-206,0,s5
68169,95293,544,4,s5
68170,95293,-544,4,s5
68171,95294,415,2,s5
68172,95294,-415,2,s5
68173,95299,502,0,s5
68174,95299,-502,0,s5
68175,95300,568,2,s5
68176,95306,149,0,s5
68177,95317,320,2,s5
68178,95317,-320,2,s5
68179,95319,320,0,s5
68180,95319,320,0,s5
68181,95319,-320,0,s5
68182,95319,320,0,s5
68183,95319,-320,0,s5
68184,95320,162,3,s5
68185,95321,581,4,s5
68186,95321,-581,4,s5
68187,95321,-581,0,s5
68188,95332,593,2,s5
68189,95332,-593,2,s5
68190,95333,593,0,s5
68191,95333,-593,0,s5
68192,95335,542,4,s5
68193,95335,-542,4,s5
68194,95335,542,0,s5
68195,95335,-542,0,s5
68196,95335,-542,0,s5
68197,95341,272,2,s5
68198,95341,-272,2,s5
68199,95343,272,0,s5
68200,95343,-272,0,s5
68201,95343,-272,0,s5
68202,95344,152,2,s5
68203,95344,-152,2,s5
68204,95345,426,2,s5
68205,95345,-426,2,s5
68206,95345,-426,0,s5
68207,95346,426,0,s5
68208,95346,-426,0,s5
68209,95347,462,4,s5
68210,95347,-462,4,s5
68211,95350,462,0,s5
68212,95350,-462,0,s5
68213,95350,462,0,s5
68214,95350,462,0,s5
68215,95350,-462,0,s5
68216,95350,462,0,s5
68217,95350,-462,0,s5
68218,95350,462,0,s5
68219,95350,-462,0,s5
68220,95353,351,2,s5
68221,95353,351,2,s5
68222,95358,347,2,s5
68223,95358,347,2,s5
68224,95358,-347,2,s5
68225,95359,218,9,s5
68226,95359,-218,9,s5
68227,95359,218,0,s5
68228,95359,-218,0,s5
68229,95359,218,0,s5
68230,95359,-218,0,s5
68231,95359,-218,0,s5
68232,95362,472,2,s5
68233,95365,372,2,s5
68234,95365,-372,2,s5
68235,95367,372,0,s5
68236,95367,-372,0,s5
68237,95367,372,0,s5
68238,95367,-372,0,s5
68239,95367,-372,0,s5
68240,95369,550,2,s5
68241,95371,550,0,s5
68242,95372,236,2,s5
68243,95374,236,0,s5
68244,95374,-236,0,s5
68245,95376,236,0,s5
68246,95376,-236,0,s5
68247,95376,-236,0,s5
68248,95377,540,4,s5
68249,95377,-540,4,s5
68250,95377,540,0,s5
68251,95377,-540,0,s5
68252,95377,-540,0,s5
68253,95378,487,2,s5
68254,95380,166,2,s5
68255,95380,-166,2,s5
68256,95381,127,2,s5
68257,95381,-127,2,s5
68258,95382,240,2,s5
68259,95382,-240,2,s5
68260,95383,240,0,s5
68261,95383,-240,0,s5
68262,95383,-240,0,s5
68263,95387,453,0,s5
68264,95387,453,0,s5
68265,95387,-453,0,s5
68266,95387,-453,0,s5
68267,95387,-453,0,s5
68268,95388,495,3,s5
68269,95388,-495,3,s5
68270,95390,544,2,s5
68271,95390,-544,2,s5
68272,95390,-544,0,s5
68273,95393,439,2,s5
68274,95398,150,6,s5
68275,95398,-150,6,s5
68276,95400,150,0,s5
68277,95400,-150,0,s5
68278,95402,202,2,s5
68279,95402,-202,2,s5
68280,95403,191,10,s5
68281,95404,183,4,s5
68282,95406,362,2,s5
68283,95406,-362,2,s5
68284,95406,362,0,s5
68285,95406,-362,0,s5
68286,95406,362,0,s5
68287,95406,-362,0,s5
68288,95407,449,2,s5
68289,95407,-449,2,s5
68290,95413,449,0,s5
68291,95417,291,6,s5
68292,95417,-291,6,s5
68293,95417,-291,0,s5
68294,95418,262,2,s5
68295,95418,-262,2,s5
68296,95426,412,0,s5
68297,95426,-412,0,s5
68298,95427,412,0,s5
68299,95431,412,0,s5
68300,95431,-412,0,s5
68301,95431,412,0,s5
68302,95431,412,0,s5
68303,95431,-412,0,s5
68304,95438,198,2,s5
68305,95438,-198,2,s5
68306,95439,319,2,s5
68307,95439,-319,2,s5
68308,95439,-319,0,s5
68309,95440,319,0,s5
68310,95441,405,2,s5
68311,95444,426,2,s5
68312,95444,-426,2,s5
68313,95459,116,2,s5
68314,95459,116,2,s5
68315,95462,132,4,s5
68316,95462,-132,4,s5
68317,95462,132,0,s5
68318,95462,-132,0,s5
68319,95462,-132,0,s5
68320,95468,132,0,s5
68321,95471,132,0,s5
68322,95471,-132,0,s5
68323,95471,132,0,s5
68324,95472,132,0,s5
68325,95472,132,0,s5
68326,95472,-132,0,s5
68327,95472,-132,0,s5
68328,95477,550,0,s5
68329,95478,210,2,s5
68330,95478,-210,2,s5
68331,95480,534,2,s5
68332,95480,-534,2,s5
68333,95480,-534,0,s5
68334,95484,203,0,s5
68335,95484,-203,0,s5
68336,95484,-203,0,s5
68337,95489,203,0,s5
68338,95489,-203,0,s5
68339,95489,-203,0,s5
68340,95490,268,2,s5
68341,95490,-268,2,s5
68342,95491,271,2,s5
68343,95491,-271,2,s5
68344,95491,271,0,s5
68345,95491,-271,0,s5
68346,95491,271,0,s5
68347,95491,-271,0,s5
68348,95493,215,2,s5
68349,95493,-215,2,s5
68350,95493,-215,0,s5
68351,95495,227,8,s5
68352,95495,-227,8,s5
68353,95497,100,2,s5
68354,95500,100,0,s5
68355,95500,100,0,s5
68356,95507,100,0,s5
68357,95507,-100,0,s5
68358,95507,100,0,s5
68359,95507,100,0,s5
68360,95508,464,3,s5
68361,95508,464,3,s5
68362,95508,-464,3,s5
68363,95511,464,0,s5
68364,95514,473,0,s5
68365,95514,-473,0,s5
68366,95515,473,0,s5
68367,95519,473,0,s5
68368,95519,-473,0,s5
68369,95521,133,4,s5
68370,95521,-133,4,s5
68371,95524,443,0,s5
68372,95525,508,2,s5
68373,95526,191,2,s5
68374,95526,-191,2,s5
68375,95529,224,2,s5
68376,95529,-224,2,s5
68377,95534,431,2,s5
68378,95534,-431,2,s5
68379,95535,141,6,s5
68380,95535,-141,6,s5
68381,95535,141,0,s5
68382,95535,141,0,s5
68383,95535,-141,0,s5
68384,95535,141,0,s5
68385,95535,-141,0,s5
68386,95535,-141,0,s5
68387,95535,141,0,s5
68388,95535,-141,0,s5
68389,95539,101,2,s5
68390,95539,-101,2,s5
68391,95539,-101,0,s5
68392,95542,101,0,s5
68393,95542,-101,0,s5
68394,95543,158,2,s5
68395,95543,-158,2,s5
68396,95548,158,0,s5
68397,95548,-158,0,s5
68398,95548,-158,0,s5
68399,95549,549,2,s5
68400,95549,-549,2,s5
68401,95549,549,0,s5
68402,95549,-549,0,s5
68403,95557,334,10,s5
68404,95557,-334,10,s5
68405,95557,-334,0,s5
68406,95557,-334,0,s5
68407,95561,153,0,s5
68408,95561,-153,0,s5
68409,95563,179,2,s5
68410,95563,-179,2,s5
68411,95563,179,0,s5
68412,95566,179,0,s5
68413,95566,-179,0,s5
68414,95568,179,0,s5
68415,95570,554,6,s5
68416,95570,-554,6,s5
68417,95571,207,2,s5
68418,95571,207,2,s5
68419,95571,-207,2,s5
68420,95574,265,0,s5
68421,95577,583,2,s5
68422,95577,583,2,s5
68423,95577,-583,2,s5
68424,95577,583,0,s5
68425,95582,548,0,s5
68426,95590,548,0,s5
68427,95590,-548,0,s5
68428,95591,299,2,s5
68429,95591,-299,2,s5
68430,95591,-299,0,s5
68431,95608,86,2,s5
68432,95616,417,2,s5
68433,95616,-417,2,s5
68434,95616,-417,0,s5
68435,95619,417,0,s5
68436,95627,417,0,s5
68437,95629,417,0,s5
68438,95629,-417,0,s5
68439,95629,417,0,s5
68440,95629,-417,0,s5
68441,95629,-417,0,s5
68442,95630,417,0,s5
68443,95630,-417,0,s5
68444,95631,139,2,s5
68445,95631,-139,2,s5
68446,95631,139,0,s5
68447,95631,-139,0,s5
68448,95633,139,0,s5
68449,95635,312,2,s5
68450,95637,255,4,s5
68451,95638,255,0,s5
68452,95639,255,0,s5
68453,95639,-255,0,s5
68454,95639,-255,0,s5
68455,95640,255,0,s5
68456,95640,-255,0,s5
68457,95641,536,2,s5
68458,95641,536,2,s5
68459,95641,-536,2,s5
68460,95641,536,0,s5
68461,95641,-536,0,s5
68462,95641,-536,0,s5
68463,95642,536,1,s5
68464,95644,314,4,s5
68465,95660,244,2,s5
68466,95662,452,2,s5
68467,95662,-452,2,s5
68468,95662,-452,0,s5
68469,95664,413,6,s5
68470,95664,-413,6,s5
68471,95664,413,0,s5
68472,95664,-413,0,s5
68473,95667,413,0,s5
68474,95667,413,0,s5
68475,95667,-413,0,s5
68476,95668,413,1,s5
68477,95669,511,2,s5
68478,95669,-511,2,s5
68479,95669,-511,0,s5
68480,95670,192,2,s5
68481,95670,-192,2,s5
68482,95670,-192,0,s5
68483,95671,192,0,s5
68484,95671,192,0,s5
68485,95672,570,3,s5
68486,95673,210,4,s5
68487,95673,-210,4,s5
68488,95675,418,4,s5
68489,95675,-418,4,s5
68490,95680,187,0,s5
68491,95680,-187,0,s5
68492,95680,-187,0,s5
68493,95681,137,2,s5
68494,95681,-137,2,s5
68495,95683,137,0,s5
68496,95683,-137,0,s5
68497,95691,186,4,s5
68498,95691,-186,4,s5
68499,95693,384,2,s5
68500,95693,-384,2,s5
68501,95694,502,2,s5
68502,95694,-502,2,s5
68503,95694,-502,0,s5
68504,95701,502,0,s5
68505,95702,502,0,s5
68506,95702,-502,0,s5
68507,95705,502,0,s5
68508,95709,502,0,s5
68509,95716,189,0,s5
68510,95719,261,4,s5
68511,95719,-261,4,s5
68512,95725,220,2,s5
68513,95725,-220,2,s5
68514,95728,433,4,s5
68515,95728,-433,4,s5
68516,95730,553,4,s5
68517,95730,-553,4,s5
68518,95731,489,4,s5
68519,95731,-489,4,s5
68520,95741,334,0,s5
68521,95741,334,0,s5
68522,95742,334,1,s5
68523,95742,-334,1,s5
68524,95744,167,2,s5
68525,95744,-167,2,s5
68526,95744,167,0,s5
68527,95744,-167,0,s5
68528,95745,167,0,s5
68529,95745,-167,0,s5
68530,95745,-167,0,s5
68531,95747,452,0,s5
68532,95748,459,4,s5
68533,95749,150,2,s5
68534,95749,-150,2,s5
68535,95750,150,0,s5
68536,95750,-150,0,s5
68537,95751,465,8,s5
68538,95751,-465,8,s5
68539,95759,328,6,s5
68540,95761,328,0,s5
68541,95767,557,6,s5
68542,95769,297,2,s5
68543,95769,-297,2,s5
68544,95769,-297,0,s5
68545,95770,297,0,s5
68546,95770,297,0,s5
68547,95770,297,0,s5
68548,95771,341,4,s5
68549,95771,-341,4,s5
68550,95771,-341,0,s5
68551,95772,358,6,s5
68552,95773,358,0,s5
68553,95773,-358,0,s5
68554,95775,358,0,s5
68555,95776,138,2,s5
68556,95776,-138,2,s5
68557,95776,-138,0,s5
68558,95781,320,0,s5
68559,95782,513,2,s5
68560,95782,-513,2,s5
68561,95786,556,2,s5
68562,95786,-556,2,s5
68563,95787,556,0,s5
68564,95787,-556,0,s5
68565,95792,503,2,s5
68566,95792,-503,2,s5
68567,95796,85,0,s5
68568,95796,-85,0,s5
68569,95796,-85,0,s5
68570,95797,85,0,s5
68571,95797,85,0,s5
68572,95797,-85,0,s5
68573,95797,-85,0,s5
68574,95798,122,5,s5
68575,95798,-122,5,s5
68576,95801,109,4,s5
68577,95801,-109,4,s5
68578,95801,109,0,s5
68579,95801,-109,0,s5
68580,95802,238,2,s5
68581,95802,-238,2,s5
68582,95802,-238,0,s5
68583,95809,587,0,s5
68584,95809,-587,0,s5
68585,95809,587,0,s5
68586,95810,394,2,s5
68587,95810,-394,2,s5
68588,95812,532,4,s5
68589,95813,532,0,s5
68590,95815,532,0,s5
68591,95815,-532,0,s5
68592,95818,378,8,s5
68593,95818,-378,8,s5
68594,95819,220,4,s5
68595,95819,220,4,s5
68596,95819,-220,4,s5
68597,95819,220,0,s5
68598,95819,-220,0,s5
68599,95819,-220,0,s5
68600,95820,220,1,s5
68601,95821,132,4,s5
68602,95825,429,2,s5
68603,95827,101,4,s5
68604,95830,152,2,s5
68605,95830,-152,2,s5
68606,95830,152,0,s5
68607,95830,-152,0,s5
68608,95833,472,0,s5
68609,95833,-472,0,s5
68610,95836,216,0,s5
68611,95836,-216,0,s5
68612,95836,-216,0,s5
68613,95838,129,2,s5
68614,95838,-129,2,s5
68615,95840,129,0,s5
68616,95842,198,6,s5
68617,95842,198,6,s5
68618,95842,198,6,s5
68619,95842,-198,6,s5
68620,95844,198,0,s5
68621,95848,198,0,s5
68622,95848,-198,0,s5
68623,95849,96,2,s5
68624,95849,-96,2,s5
68625,95849,96,0,s5
68626,95850,299,2,s5
68627,95850,-299,2,s5
68628,95853,538,4,s5
68629,95853,-538,4,s5
68630,95853,538,0,s5
68631,95853,-538,0,s5
68632,95853,-538,0,s5
68633,95855,538,0,s5
68634,95856,538,0,s5
68635,95856,-538,0,s5
68636,95856,538,0,s5
68637,95856,-538,0,s5
68638,95856,-538,0,s5
68639,95859,538,0,s5
68640,95863,428,0,s5
68641,95863,-428,0,s5
68642,95864,547,4,s5
68643,95865,468,2,s5
68644,95865,-468,2,s5
68645,95866,468,0,s5
68646,95866,-468,0,s5
68647,95867,320,4,s5
68648,95867,-320,4,s5
68649,95867,-320,0,s5
68650,95869,320,0,s5
68651,95870,112,2,s5
68652,95870,112,2,s5
68653,95871,112,1,s5
68654,95871,-112,1,s5
68655,95873,182,6,s5
68656,95873,-182,6,s5
68657,95873,182,0,s5
68658,95873,-182,0,s5
68659,95874,440,2,s5
68660,95874,-440,2,s5
68661,95877,440,0,s5
68662,95877,-440,0,s5
68663,95884,519,4,s5
68664,95884,-519,4,s5
68665,95884,-519,0,s5
68666,95888,78,4,s5
68667,95888,-78,4,s5
68668,95888,-78,0,s5
68669,95888,-78,0,s5
68670,95888,-78,0,s5
68671,95889,481,6,s5
68672,95889,-481,6,s5
68673,95889,-481,0,s5
68674,95894,542,0,s5
68675,95894,542,0,s5
68676,95897,105,2,s5
68677,95897,-105,2,s5
68678,95898,105,0,s5
68679,95898,-105,0,s5
68680,95898,-105,0,s5
68681,95899,256,8,s5
68682,95899,-256,8,s5
68683,95899,256,0,s5
68684,95899,-256,0,s5
68685,95903,353,2,s5
68686,95905,353,0,s5
68687,95905,-353,0,s5
68688,95905,-353,0,s5
68689,95909,291,2,s5
68690,95909,-291,2,s5
68691,95912,365,2,s5
68692,95917,148,2,s5
68693,95917,148,2,s5
68694,95917,-148,2,s5
68695,95917,148,0,s5
68696,95917,-148,0,s5
68697,95918,148,1,s5
68698,95918,148,1,s5
68699,95919,148,1,s5
68700,95919,-148,1,s5
68701,95919,-148,0,s5
68702,95920,480,2,s5
68703,95920,-480,2,s5
68704,95920,480,0,s5
68705,95920,-480,0,s5
68706,95924,576,0,s5
68707,95924,576,0,s5
68708,95928,451,0,s5
68709,95928,-451,0,s5
68710,95931,451,0,s5
68711,95931,-451,0,s5
68712,95931,-451,0,s5
68713,95932,290,2,s5
68714,95932,-290,2,s5
68715,95932,290,0,s5
68716,95932,-290,0,s5
68717,95934,250,0,s5
68718,95934,-250,0,s5
68719,95937,332,0,s5
68720,95937,-332,0,s5
68721,95937,-332,0,s5
68722,95939,212,2,s5
68723,95939,-212,2,s5
68724,95946,170,0,s5
68725,95946,-170,0,s5
68726,95950,314,2,s5
68727,95952,314,0,s5
68728,95952,314,0,s5
68729,95952,-314,0,s5
68730,95954,335,4,s5
68731,95954,-335,4,s5
68732,95957,249,2,s5
68733,95957,249,2,s5
68734,95962,98,2,s5
68735,95962,98,2,s5
68736,95962,-98,2,s5
68737,95963,324,3,s5
68738,95963,-324,3,s5
68739,95963,-324,0,s5
68740,95968,335,8,s5
68741,95970,111,8,s5
68742,95970,111,8,s5
68743,95970,-111,8,s5
68744,95974,173,0,s5
68745,95974,-173,0,s5
68746,95974,-173,0,s5
68747,95978,423,0,s5
68748,95983,299,4,s5
68749,95983,-299,4,s5
68750,95983,299,0,s5
68751,95983,-299,0,s5
68752,95986,431,2,s5
68753,95986,-431,2,s5
68754,95990,172,2,s5
68755,95991,172,0,s5
68756,96000,267,4,s5
68757,96000,267,4,s5
68758,96002,267,0,s5
68759,96004,498,2,s5
68760,96004,-498,2,s5
68761,96005,170,2,s5
68762,96005,-170,2,s5
68763,96010,113,2,s5
68764,96010,-113,2,s5
68765,96010,113,0,s5
68766,96010,113,0,s5
68767,96011,113,1,s5
68768,96012,509,2,s5
68769,96012,-509,2,s5
68770,96012,-509,0,s5
68771,96020,158,0,s5
68772,96023,459,2,s5
68773,96023,-459,2,s5
68774,96024,459,0,s5
68775,96024,459,0,s5
68776,96025,221,3,s5
68777,96025,-221,3,s5
68778,96025,221,0,s5
68779,96025,-221,0,s5
68780,96026,221,0,s5
68781,96026,-221,0,s5
68782,96028,221,0,s5
68783,96032,368,6,s5
68784,96032,-368,6,s5
68785,96034,290,0,s5
68786,96034,-290,0,s5
68787,96038,586,4,s5
68788,96038,-586,4,s5
68789,96041,180,2,s5
68790,96041,-180,2,s5
68791,96041,-180,0,s5
68792,96042,423,2,s5
68793,96042,-423,2,s5
68794,96044,386,2,s5
68795,96044,-386,2,s5
68796,96046,145,2,s5
68797,96046,-145,2,s5
68798,96046,-145,0,s5
68799,96051,348,2,s5
68800,96051,-348,2,s5
68801,96052,580,6,s5
68802,96052,-580,6,s5
68803,96052,580,0,s5
68804,96052,-580,0,s5
68805,96052,580,0,s5
68806,96057,498,4,s5
68807,96057,-498,4,s5
68808,96059,410,4,s5
68809,96059,-410,4,s5
68810,96059,-410,0,s5
68811,96071,427,0,s5
68812,96074,261,6,s5
68813,96076,261,0,s5
68814,96076,-261,0,s5
68815,96077,261,0,s5
68816,96077,261,0,s5
68817,96081,588,2,s5
68818,96081,-588,2,s5
68819,96090,595,0,s5
68820,96090,-595,0,s5
68821,96094,595,0,s5
68822,96094,-595,0,s5
68823,96094,-595,0,s5
68824,96095,595,0,s5
68825,96095,-595,0,s5
68826,96099,369,2,s5
68827,96099,-369,2,s5
68828,96102,344,2,s5
68829,96102,-344,2,s5
68830,96110,387,0,s5
68831,96110,-387,0,s5
68832,96110,387,0,s5
68833,96110,-387,0,s5
68834,96111,387,0,s5
68835,96111,-387,0,s5
68836,96112,387,0,s5
68837,96112,-387,0,s5
68838,96112,-387,0,s5
68839,96113,491,2,s5
