rowNumber,PersonId,Price,Objects 
43048,94200,-694,1
43049,94202,260,2
43050,94202,886,1
43051,94202,386,1
43052,94205,1094,3
43053,94207,205,1
43054,94213,205,2
43055,94218,891,2
43056,94220,678,1
43057,94220,311,1
43058,94221,364,1
43059,94221,386,1
43060,94225,904,1
43061,94226,359,2
43062,94229,208,1
43063,94229,579,1
43064,94234,355,1
43065,94234,305,1
43066,94235,996,2
43067,94235,864,1
43068,94235,-864,1
43069,94237,651,2
43070,94238,672,1
43071,94239,558,1
43072,94240,827,1
43073,94240,610,1
43074,94242,184,1
43075,94242,168,1
43076,94242,239,2
43077,94244,869,1
43078,94244,263,1
43079,94245,285,1
43080,94245,970,1
43081,94249,960,1
43082,94249,799,1
43083,94250,468,3
43084,94250,232,1
43085,94251,139,1
43086,94252,288,1
43087,94254,657,1
43088,94257,596,2
43089,94259,604,1
43090,94265,331,1
43091,94269,967,2
43092,94269,821,1
43093,94271,330,1
43094,94271,478,1
43095,94275,735,1
43096,94277,765,1
43097,94277,851,2
43098,94278,624,2
43099,94280,123,2
43100,94280,383,2
43101,94283,487,1
43102,94284,155,1
43103,94284,-155,1
43104,94288,675,1
43105,94288,934,2
43106,94288,267,2
43107,94292,230,1
43108,94293,318,1
43109,94295,1360,3
43110,94296,137,1
43111,94297,325,1
43112,94297,-325,1
43113,94298,901,1
43114,94300,927,1
43115,94308,71,1
43116,94309,754,1
43117,94315,990,1
43118,94318,1119,3
43119,94319,751,1
43120,94319,-751,1
43121,94324,158,1
43122,94324,68,1
43123,94333,924,2
43124,94333,491,2
43125,94337,482,1
43126,94345,440,1
43127,94345,-440,1
43128,94349,283,1
43129,94350,168,1
43130,94359,125,1
43131,94361,463,2
43132,94364,318,1
43133,94364,969,1
43134,94367,602,1
43135,94375,489,1
43136,94376,289,1
43137,94379,682,1
43138,94379,-682,1
43139,94380,590,2
43140,94380,1036,2
43141,94380,513,1
43142,94381,492,2
43143,94383,568,2
43144,94383,686,1
43145,94384,705,1
43146,94393,338,2
43147,94393,537,2
43148,94394,964,1
43149,94394,529,2
43150,94397,823,1
43151,94401,848,1
43152,94404,944,2
43153,94406,189,2
43154,94407,61,1
43155,94412,259,1
43156,94413,868,1
43157,94415,897,4
43158,94415,517,2
43159,94415,861,1
43160,94423,767,1
43161,94429,555,1
43162,94429,-555,1
43163,94431,587,1
43164,94431,-587,1
43165,94435,774,2
43166,94437,930,1
43167,94437,218,1
43168,94439,557,1
43169,94440,441,2
43170,94441,1117,2
43171,94448,643,2
43172,94449,439,1
43173,94450,823,1
43174,94455,832,1
43175,94457,954,1
43176,94457,360,2
43177,94458,789,2
43178,94459,953,1
43179,94460,897,2
43180,94465,373,2
43181,94467,334,2
43182,94468,678,2
43183,94468,319,1
43184,94469,222,1
43185,94470,1009,2
43186,94470,-1009,2
43187,94479,696,1
43188,94479,-696,1
43189,94482,1049,2
43190,94484,722,2
43191,94492,231,1
43192,94496,1109,2
43193,94497,607,1
43194,94497,585,1
43195,94498,153,2
43196,94498,156,1
43197,94499,766,2
43198,94499,733,2
43199,94500,557,1
43200,94502,830,2
43201,94508,104,1
43202,94513,464,1
43203,94518,598,1
43204,94532,678,2
43205,94533,521,1
43206,94533,734,1
43207,94534,209,1
43208,94535,614,1
43209,94537,903,2
43210,94537,-903,2
43211,94552,567,1
43212,94552,448,1
43213,94554,962,3
43214,94554,-962,3
43215,94556,260,1
43216,94559,937,1
43217,94559,-937,1
43218,94560,213,1
43219,94565,767,1
43220,94575,423,2
43221,94577,264,1
43222,94577,362,1
43223,94579,452,2
43224,94581,80,1
43225,94581,52,1
43226,94582,105,1
43227,94591,718,2
43228,94593,74,1
43229,94593,190,1
43230,94597,1240,4
43231,94597,552,1
43232,94599,865,2
43233,94600,988,1
43234,94600,403,2
43235,94600,221,1
43236,94602,484,1
43237,94602,531,1
43238,94611,581,1
43239,94620,862,1
43240,94622,435,1
43241,94623,430,1
43242,94623,912,1
43243,94623,770,1
43244,94625,523,1
43245,94625,483,1
43246,94627,203,2
43247,94632,879,1
43248,94633,1050,2
43249,94634,507,2
43250,94637,239,1
43251,94640,634,1
43252,94641,172,1
43253,94642,375,1
43254,94644,837,1
43255,94646,815,1
43256,94646,-815,1
43257,94648,298,2
43258,94649,529,2
43259,94651,977,2
43260,94652,900,1
43261,94655,933,1
43262,94660,772,1
43263,94660,660,2
43264,94661,487,2
43265,94664,652,3
43266,94665,276,2
43267,94665,552,2
43268,94666,419,1
43269,94669,1075,2
43270,94671,613,1
43271,94673,669,2
43272,94675,387,2
43273,94675,468,1
43274,94678,1089,2
43275,94679,262,1
43276,94685,389,2
43277,94686,114,1
43278,94689,669,1
43279,94690,760,1
43280,94692,943,1
43281,94692,479,1
43282,94698,59,1
43283,94703,498,2
43284,94705,879,2
43285,94707,418,2
43286,94715,444,1
43287,94717,165,1
43288,94721,998,1
43289,94725,832,2
43290,94726,886,2
43291,94731,401,2
43292,94734,858,1
43293,94737,615,1
43294,94742,508,1
43295,94745,779,1
43296,94751,691,1
43297,94751,-691,1
43298,94752,268,1
43299,94752,315,1
43300,94753,892,1
43301,94755,1025,2
43302,94755,340,1
43303,94755,-340,1
43304,94756,691,1
43305,94756,976,1
43306,94758,266,1
43307,94767,693,3
43308,94767,-693,3
43309,94770,1126,2
43310,94774,766,1
43311,94784,680,1
43312,94784,854,1
43313,94784,647,1
43314,94788,508,2
43315,94788,969,2
43316,94792,443,1
43317,94792,492,1
43318,94792,455,1
43319,94797,977,1
43320,94798,864,1
43321,94800,388,2
43322,94800,978,1
43323,94803,671,1
43324,94803,686,1
43325,94804,131,2
43326,94806,412,1
43327,94809,365,1
43328,94812,313,2
43329,94812,978,1
43330,94812,1152,2
43331,94812,384,1
43332,94815,635,1
43333,94821,133,1
43334,94823,976,4
43335,94824,355,1
43336,94825,336,1
43337,94832,499,2
43338,94832,-499,2
43339,94833,410,1
43340,94834,280,2
43341,94834,236,1
43342,94848,155,2
43343,94850,211,1
43344,94850,-211,1
43345,94851,604,1
43346,94851,912,1
43347,94854,450,2
43348,94854,515,1
43349,94858,961,2
43350,94859,177,1
43351,94859,-177,1
43352,94862,254,2
43353,94867,712,1
43354,94867,357,1
43355,94867,870,1
43356,94867,-870,1
43357,94869,433,2
43358,94872,424,2
43359,94875,633,1
43360,94875,491,1
43361,94875,919,1
43362,94875,-919,1
43363,94876,724,1
43364,94876,776,1
43365,94877,147,1
43366,94877,-147,1
43367,94879,308,2
43368,94880,280,1
43369,94883,530,1
43370,94887,966,1
43371,94893,983,1
43372,94894,67,1
43373,94899,1146,2
43374,94903,675,1
43375,94904,950,1
43376,94904,730,3
43377,94905,138,1
43378,94906,773,1
43379,94907,571,2
43380,94910,501,2
43381,94910,-501,2
43382,94912,910,1
43383,94912,-910,1
43384,94915,525,1
43385,94918,668,2
43386,94919,370,2
43387,94919,-370,2
43388,94920,879,2
43389,94922,561,1
43390,94928,698,3
43391,94929,704,1
43392,94930,216,2
43393,94935,476,1
43394,94942,341,1
43395,94942,590,1
43396,94942,827,1
43397,94944,451,1
43398,94946,139,1
43399,94947,706,1
43400,94947,325,2
43401,94953,737,1
43402,94955,865,2
43403,94957,230,2
43404,94957,167,1
43405,94958,319,1
43406,94960,235,1
43407,94965,170,1
43408,94968,975,1
43409,94969,717,1
43410,94970,536,1
43411,94971,205,1
43412,94972,394,1
43413,94973,405,2
43414,94974,886,1
43415,94985,761,1
43416,94987,766,1
43417,94989,771,1
43418,94989,871,2
43419,94992,200,1
43420,94995,448,2
43421,94999,547,1
43422,95001,918,1
43423,95003,924,1
43424,95004,1115,2
43425,95004,845,1
43426,95005,1013,2
43427,95006,627,3
43428,95006,-627,3
43429,95007,476,2
43430,95007,-476,2
43431,95009,937,1
43432,95010,639,1
43433,95010,587,1
43434,95010,1014,3
43435,95010,-1014,3
43436,95011,482,2
43437,95013,934,1
43438,95013,669,2
43439,95014,827,1
43440,95017,730,2
43441,95023,301,1
43442,95029,709,1
43443,95032,738,1
43444,95038,931,1
43445,95055,372,3
43446,95056,228,1
43447,95057,947,1
43448,95063,787,1
43449,95063,929,1
43450,95065,510,1
43451,95065,533,1
43452,95067,332,3
43453,95070,344,2
43454,95072,154,1
43455,95079,289,2
43456,95081,371,1
43457,95087,738,1
43458,95089,521,2
43459,95089,-521,2
43460,95091,967,1
43461,95092,975,1
43462,95092,958,1
43463,95098,474,1
43464,95099,339,1
43465,95099,-339,1
43466,95100,808,1
43467,95103,358,2
43468,95103,496,2
43469,95103,762,1
43470,95104,309,2
43471,95104,684,1
43472,95108,985,1
43473,95108,-985,1
43474,95111,473,2
43475,95111,953,1
43476,95111,667,1
43477,95115,400,1
43478,95117,452,1
43479,95119,624,1
43480,95121,79,1
43481,95122,413,2
43482,95124,323,2
43483,95124,158,1
43484,95126,838,1
43485,95129,627,1
43486,95130,840,2
43487,95131,820,1
43488,95134,900,2
43489,95134,727,1
43490,95136,735,1
43491,95137,927,2
43492,95138,312,1
43493,95138,-312,1
43494,95142,519,3
43495,95146,717,2
43496,95153,527,1
43497,95155,288,1
43498,95159,715,1
43499,95162,356,3
43500,95166,1160,2
43501,95171,948,1
43502,95178,427,1
43503,95178,-427,1
43504,95183,255,1
43505,95183,1111,2
43506,95185,517,2
43507,95187,781,1
43508,95192,229,2
43509,95192,-229,2
43510,95196,590,1
43511,95197,790,2
43512,95201,442,1
43513,95201,935,1
43514,95204,940,1
43515,95206,296,1
43516,95210,1111,3
43517,95210,676,1
43518,95213,537,2
43519,95222,501,1
43520,95222,945,1
43521,95224,194,1
43522,95234,425,1
43523,95234,618,3
43524,95236,397,1
43525,95239,332,2
43526,95240,110,1
43527,95242,540,1
43528,95245,997,2
43529,95246,740,2
43530,95249,997,1
43531,95249,-997,1
43532,95251,296,1
43533,95256,209,1
43534,95257,759,1
43535,95258,525,1
43536,95258,869,1
43537,95258,-869,1
43538,95260,859,2
43539,95260,742,1
43540,95260,-742,1
43541,95262,971,1
43542,95262,271,1
43543,95267,900,1
43544,95268,419,2
43545,95268,673,1
43546,95274,545,1
43547,95275,209,1
43548,95280,823,1
43549,95284,625,1
43550,95285,422,1
43551,95285,-422,1
43552,95286,269,1
43553,95293,573,1
43554,95299,988,1
43555,95303,687,1
43556,95312,115,1
43557,95316,169,1
43558,95318,128,1
43559,95318,-128,1
43560,95319,723,1
43561,95319,874,1
43562,95319,-874,1
43563,95323,105,1
43564,95324,964,2
43565,95326,75,1
43566,95326,-75,1
43567,95331,727,1
43568,95338,81,1
43569,95339,229,1
43570,95344,624,1
43571,95344,460,1
43572,95348,856,1
43573,95350,113,1
43574,95353,996,1
43575,95354,114,2
43576,95361,896,2
43577,95366,260,1
43578,95367,649,1
43579,95367,751,1
43580,95371,366,2
43581,95377,566,1
43582,95383,958,7
43583,95384,927,1
43584,95386,453,1
43585,95386,383,1
43586,95386,659,1
43587,95386,716,1
43588,95387,471,2
43589,95387,465,1
43590,95391,890,2
43591,95391,-890,2
43592,95392,202,1
43593,95392,621,1
43594,95393,544,1
43595,95399,502,1
43596,95401,1087,2
43597,95401,660,2
43598,95405,768,1
43599,95411,182,1
43600,95414,298,2
43601,95415,346,2
43602,95416,363,3
43603,95418,506,1
43604,95418,866,1
43605,95418,391,1
43606,95418,553,1
43607,95418,-553,1
43608,95421,807,1
43609,95421,629,2
43610,95425,1016,3
43611,95432,712,2
43612,95433,627,1
43613,95435,735,2
43614,95435,369,1
43615,95437,857,2
43616,95441,813,2
43617,95443,787,1
43618,95444,869,1
43619,95446,946,1
43620,95448,684,1
43621,95448,434,2
43622,95449,606,1
43623,95449,685,1
43624,95450,927,1
43625,95459,964,2
43626,95459,591,2
43627,95461,990,1
43628,95466,251,1
43629,95466,921,1
43630,95467,382,1
43631,95467,618,1
43632,95473,476,1
43633,95474,689,2
43634,95476,255,1
43635,95480,493,1
43636,95480,945,3
43637,95480,748,2
43638,95481,307,1
43639,95481,257,1
43640,95481,744,1
43641,95481,430,1
43642,95482,493,1
43643,95482,876,1
43644,95482,-876,1
43645,95483,508,1
43646,95484,202,1
43647,95486,382,1
43648,95486,718,2
43649,95486,961,2
43650,95489,555,1
43651,95495,138,1
43652,95495,107,1
43653,95510,1073,3
43654,95513,872,1
43655,95513,-872,1
43656,95515,925,2
43657,95517,722,4
43658,95519,713,1
43659,95519,850,1
43660,95519,-850,1
43661,95520,914,1
43662,95521,359,1
43663,95526,543,1
43664,95547,599,1
43665,95548,284,1
43666,95548,741,2
43667,95552,330,2
43668,95555,301,1
43669,95555,-301,1
43670,95562,279,1
43671,95562,-279,1
43672,95567,748,1
43673,95567,983,2
43674,95569,781,1
43675,95570,524,2
43676,95571,579,1
43677,95572,364,1
43678,95573,461,1
43679,95575,319,1
43680,95576,457,1
43681,95577,971,1
43682,95578,530,1
43683,95580,769,1
43684,95583,845,4
43685,95583,624,2
43686,95586,494,2
43687,95587,890,1
43688,95587,343,2
43689,95587,391,1
43690,95590,258,2
43691,95590,-258,2
43692,95591,235,1
43693,95593,661,1
43694,95593,510,1
43695,95593,803,1
43696,95595,695,1
43697,95595,505,1
43698,95595,418,2
43699,95597,190,1
43700,95599,706,1
43701,95602,342,2
43702,95605,482,1
43703,95605,-482,1
43704,95607,915,1
43705,95608,587,2
43706,95609,795,1
43707,95613,413,1
43708,95613,417,1
43709,95613,961,1
43710,95613,689,1
43711,95617,914,1
43712,95617,-914,1
43713,95620,545,2
43714,95620,593,1
43715,95627,1017,2
43716,95627,390,2
43717,95627,1057,2
43718,95627,789,4
43719,95627,566,1
43720,95630,793,2
43721,95630,-793,2
43722,95638,289,3
43723,95638,170,1
43724,95640,314,2
43725,95643,539,1
43726,95644,863,1
43727,95645,579,1
43728,95646,805,1
43729,95647,426,1
43730,95647,-426,1
43731,95655,980,1
43732,95657,760,2
43733,95659,601,2
43734,95667,197,2
43735,95672,927,1
43736,95675,280,1
43737,95675,-280,1
43738,95677,434,1
43739,95678,372,1
43740,95678,288,1
43741,95678,-288,1
43742,95679,300,2
43743,95682,636,2
43744,95686,81,1
43745,95690,525,1
43746,95690,810,1
43747,95691,635,1
43748,95692,1169,2
43749,95692,944,1
43750,95693,1071,4
43751,95694,425,1
43752,95695,111,1
43753,95697,373,1
43754,95699,673,1
43755,95703,340,1
43756,95703,822,2
43757,95704,52,1
43758,95706,852,1
43759,95706,535,2
43760,95706,-535,2
43761,95709,265,1
43762,95709,523,1
43763,95712,817,1
43764,95712,-817,1
43765,95713,338,1
43766,95716,372,1
43767,95717,386,1
43768,95718,858,1
43769,95719,686,2
43770,95719,-686,2
43771,95721,411,1
43772,95723,460,2
43773,95724,845,1
43774,95726,200,1
43775,95726,776,1
43776,95728,704,2
43777,95732,394,1
43778,95747,515,1
43779,95750,551,2
43780,95751,463,1
43781,95755,716,1
43782,95756,736,1
43783,95757,308,1
43784,95770,388,1
43785,95770,675,2
43786,95772,929,2
43787,95773,771,1
43788,95775,892,1
43789,95781,799,1
43790,95786,554,1
43791,95787,360,1
43792,95795,848,2
43793,95800,172,2
43794,95800,143,1
43795,95800,205,2
43796,95801,378,1
43797,95803,192,1
43798,95804,632,1
43799,95805,721,1
43800,95813,91,1
43801,95814,920,1
43802,95816,1070,2
43803,95818,381,1
43804,95819,313,3
43805,95820,694,1
43806,95821,771,1
43807,95822,847,2
43808,95823,692,1
43809,95824,970,1
43810,95825,457,1
43811,95827,704,1
43812,95831,739,1
43813,95831,609,2
43814,95831,870,1
43815,95831,699,1
43816,95831,236,1
43817,95832,503,3
43818,95832,-503,3
43819,95833,340,2
43820,95834,313,1
43821,95837,568,1
43822,95837,558,1
43823,95837,-558,1
43824,95838,912,2
43825,95839,609,1
43826,95841,547,2
43827,95843,629,2
43828,95845,537,2
43829,95849,514,1
43830,95850,99,1
43831,95850,66,1
43832,95853,944,2
43833,95859,592,2
43834,95866,772,1
43835,95871,742,2
43836,95871,486,1
43837,95871,-486,1
43838,95873,845,2
43839,95875,832,1
43840,95875,509,1
43841,95875,549,1
43842,95875,578,1
43843,95875,519,1
43844,95876,336,3
43845,95876,-336,3
43846,95877,834,2
43847,95880,207,1
43848,95880,616,1
43849,95881,233,1
43850,95881,414,1
43851,95881,841,1
43852,95882,771,1
43853,95885,349,2
43854,95890,1021,2
43855,95892,343,1
43856,95892,354,2
43857,95894,870,2
43858,95897,285,1
43859,95899,1011,3
43860,95902,863,2
43861,95905,952,1
43862,95913,375,1
43863,95913,734,1
43864,95915,313,1
43865,95922,582,1
43866,95922,630,2
43867,95938,637,1
43868,95938,-637,1
43869,95939,984,1
43870,95940,62,1
43871,95940,-62,1
43872,95942,642,1
43873,95943,530,1
43874,95944,964,2
43875,95947,865,1
43876,95950,550,1
43877,95950,336,1
43878,95954,303,2
43879,95965,718,2
43880,95965,675,1
43881,95966,288,1
43882,95966,360,1
43883,95973,141,1
43884,95973,158,1
43885,95973,-158,1
43886,95976,940,1
43887,95976,743,2
43888,95979,753,1
43889,95983,997,1
43890,95985,618,1
43891,95985,278,1
43892,95987,585,1
43893,95988,753,2
43894,95991,457,2
43895,95992,928,2
43896,95992,751,1
43897,95993,487,1
43898,95993,-487,1
43899,95994,900,2
43900,95995,407,1
43901,95995,331,1
43902,95995,998,1
43903,95996,326,1
43904,95997,872,2
43905,95998,271,2
43906,95999,799,1
43907,95999,643,1
43908,95999,-643,1
43909,96003,336,1
43910,96005,221,1
43911,96005,519,1
43912,96005,217,1
43913,96007,678,3
43914,96008,999,1
43915,96009,670,1
43916,96009,-670,1
43917,96014,743,2
43918,96014,-743,2
43919,96028,303,2
43920,96028,811,1
43921,96031,310,1
43922,96034,983,1
43923,96034,-983,1
43924,96035,341,1
43925,96037,952,1
43926,96039,1207,4
43927,96043,608,1
43928,96043,-608,1
43929,96044,907,1
43930,96044,-907,1
43931,96046,253,2
43932,96048,910,1
43933,96049,400,1
43934,96050,253,1
43935,96051,257,2
43936,96052,116,1
43937,96064,174,2
43938,96065,687,1
43939,96065,444,2
43940,96067,619,3
43941,96068,513,1
43942,96071,212,1
43943,96072,203,1
43944,96072,-203,1
43945,96078,418,1
43946,96078,1041,2
43947,96078,-1041,2
43948,96081,902,3
43949,96084,701,1
43950,96086,446,1
43951,96089,338,1
43952,96096,878,1
43953,96097,260,2
43954,96101,53,1
43955,96102,715,1
43956,96103,379,1
43957,96103,-379,1
43958,96105,546,1
43959,96108,641,1
43960,96108,-641,1
43961,96115,892,1
43962,96115,-892,1
43963,96117,977,2
43964,96117,-977,2
43965,96120,162,1
43966,96126,59,1
43967,96127,928,2
43968,96127,471,2
43969,96127,907,1
43970,96127,832,2
43971,96129,341,1
43972,96130,282,2
43973,96136,901,1
43974,96141,648,1
43975,96142,854,1
43976,96143,735,1
43977,96144,305,2
43978,96148,1146,2
43979,96149,944,2
43980,96150,359,1
43981,96157,691,1
43982,96160,367,2
43983,96161,255,1
43984,96165,467,1
43985,96167,625,1
43986,96173,747,1
43987,96175,413,1
43988,96176,729,2
43989,96179,80,1
43990,96190,574,2
43991,96190,394,1
43992,96190,1198,2
43993,96190,396,1
43994,96193,506,2
43995,96194,619,2
43996,96194,467,1
43997,96198,871,1
43998,96198,707,1
43999,96199,379,1
44000,96203,781,1
44001,96207,783,3
44002,96207,-783,3
44003,96208,1158,3
44004,96208,423,2
44005,96214,1097,3
44006,96217,302,1
44007,96221,409,1
44008,96225,719,1
44009,96232,291,1
44010,96232,1000,1
44011,96232,772,2
44012,96232,731,1
44013,96232,663,2
44014,96232,927,1
44015,96232,-927,1
44016,96237,511,1
44017,96238,645,2
44018,96238,-645,2
44019,96239,507,1
44020,96239,-507,1
44021,96241,751,1
44022,96243,279,2
44023,96244,865,1
44024,96244,824,1
44025,96247,915,1
44026,96251,347,2
44027,96251,101,1
44028,96252,778,2
44029,96253,129,1
44030,96253,108,1
44031,96253,63,1
44032,96257,869,1
44033,96257,262,1
44034,96258,478,2
44035,96258,910,2
44036,96259,831,1
44037,96270,660,2
44038,96272,881,1
44039,96274,666,2
44040,96274,754,1
44041,96276,771,2
44042,96277,714,1
44043,96278,622,1
44044,96281,384,1
44045,96283,638,2
44046,96287,302,2
44047,96288,710,2
44048,96289,201,1
44049,96290,388,2
44050,96294,119,1
44051,96295,368,2
44052,96295,116,1
44053,96296,741,2
44054,96301,958,3
44055,96304,785,1
44056,96304,-785,1
44057,96311,1087,3
44058,96312,354,1
44059,96315,72,1
44060,96323,905,2
44061,96325,887,1
44062,96325,-887,1
44063,96327,779,1
44064,96328,935,2
44065,96332,708,1
44066,96332,-708,1
44067,96333,807,1
44068,96333,570,2
44069,96347,825,1
44070,96348,853,1
44071,96360,535,1
44072,96360,-535,1
44073,96361,689,2
44074,96361,471,2
44075,96363,684,2
44076,96364,682,3
44077,96370,950,1
44078,96377,532,1
44079,96379,725,3
44080,96380,174,1
44081,96383,134,1
44082,96383,183,1
44083,96384,1031,2
44084,96384,468,1
44085,96388,452,1
44086,96388,390,1
44087,96388,-390,1
44088,96391,266,1
44089,96391,-266,1
44090,96404,722,1
44091,96408,742,1
44092,96409,1029,2
44093,96409,439,1
44094,96410,398,1
44095,96411,244,1
44096,96412,223,1
44097,96414,297,2
44098,96415,464,1
44099,96420,388,1
44100,96423,702,1
44101,96425,277,1
44102,96425,-277,1
44103,96426,596,1
44104,96426,866,1
44105,96426,-866,1
44106,96427,445,1
44107,96429,237,1
44108,96429,888,1
44109,96431,683,1
44110,96432,867,1
44111,96432,303,1
44112,96432,-303,1
44113,96434,240,1
44114,96438,147,1
44115,96438,172,2
44116,96439,546,2
44117,96440,884,1
44118,96440,852,1
44119,96440,795,2
44120,96440,463,1
44121,96442,427,1
44122,96442,670,1
44123,96443,976,2
44124,96443,929,2
44125,96443,278,1
44126,96444,189,1
44127,96451,895,2
44128,96451,855,1
44129,96462,326,1
44130,96463,924,1
44131,96469,446,2
44132,96470,670,2
44133,96472,763,1
44134,96477,969,1
44135,96485,517,2
44136,96487,280,1
44137,96487,627,2
44138,96487,673,1
44139,96488,755,1
44140,96489,420,1
44141,96489,203,1
44142,96489,-203,1
44143,96490,1016,4
44144,96493,207,1
44145,96494,738,2
44146,96494,-738,2
44147,96495,406,1
44148,96496,457,3
44149,96500,81,1
44150,96501,351,2
44151,96502,778,2
44152,96504,724,1
44153,96504,-724,1
44154,96510,882,1
44155,96518,92,1
44156,96518,-92,1
44157,96519,742,1
44158,96523,155,1
44159,96525,429,2
44160,96525,536,1
44161,96526,339,2
44162,96528,721,1
44163,96529,824,1
44164,96529,309,2
44165,96532,880,2
44166,96534,1119,2
44167,96535,191,1
44168,96536,342,2
44169,96542,887,3
44170,96547,88,1
44171,96548,404,1
44172,96552,772,1
44173,96553,847,1
44174,96553,638,1
44175,96555,1068,2
44176,96555,374,1
44177,96555,560,1
44178,96556,293,1
44179,96556,550,1
44180,96559,319,1
44181,96559,969,2
44182,96564,976,1
44183,96566,187,1
44184,96568,650,1
44185,96570,445,1
44186,96570,252,1
44187,96571,117,1
44188,96574,339,2
44189,96574,525,2
44190,96588,396,1
44191,96590,143,1
44192,96591,786,1
44193,96592,578,1
44194,96596,417,3
44195,96602,913,1
44196,96603,919,1
44197,96603,-919,1
44198,96606,740,2
44199,96615,407,1
44200,96617,248,1
44201,96617,853,1
44202,96619,376,1
44203,96620,870,3
44204,96620,1039,2
44205,96621,524,2
44206,96622,1081,2
44207,96630,152,2
44208,96633,932,1
44209,96633,347,1
44210,96639,452,2
44211,96643,560,3
44212,96645,362,1
44213,96648,386,1
44214,96650,638,1
44215,96659,319,1
44216,96659,557,1
44217,96662,171,1
44218,96665,157,2
44219,96670,126,1
44220,96670,-126,1
44221,96671,923,1
44222,96676,1087,2
44223,96677,953,2
44224,96677,559,2
44225,96679,693,1
44226,96683,489,1
44227,96687,586,1
44228,96687,1229,3
44229,96692,871,2
44230,96693,407,2
44231,96697,367,1
44232,96701,295,1
44233,96701,244,1
44234,96709,898,3
44235,96709,796,2
44236,96710,722,3
44237,96710,596,1
44238,96710,862,1
44239,96711,431,2
44240,96711,789,1
44241,96718,534,1
44242,96720,1005,2
44243,96720,382,2
44244,96720,810,1
44245,96723,65,1
44246,96728,572,2
44247,96729,996,1
44248,96729,837,2
44249,96738,59,1
44250,96739,621,1
44251,96753,183,1
44252,96753,89,1
44253,96757,351,1
44254,96759,691,1
44255,96759,783,1
44256,96759,812,1
44257,96759,-812,1
44258,96760,1078,2
44259,96763,570,1
44260,96764,484,1
44261,96765,181,1
44262,96765,106,1
44263,96767,1168,2
44264,96768,576,1
44265,96770,1382,3
44266,96780,318,2
44267,96787,832,1
44268,96787,751,2
44269,96787,-751,2
44270,96793,349,1
44271,96798,285,1
44272,96798,844,1
44273,96798,386,2
44274,96803,869,1
44275,96803,-869,1
44276,96804,984,1
44277,96808,619,1
44278,96808,745,1
44279,96808,772,1
44280,96809,639,1
44281,96811,265,1
44282,96811,484,1
44283,96812,582,2
44284,96815,751,1
44285,96815,678,1
44286,96816,715,1
44287,96817,270,1
44288,96821,371,2
44289,96821,742,1
44290,96824,288,1
44291,96824,-288,1
44292,96825,449,2
44293,96826,567,1
44294,96826,664,1
44295,96828,675,4
44296,96828,957,1
44297,96828,982,2
44298,96833,317,2
44299,96836,651,2
44300,96836,842,2
44301,96837,377,1
44302,96839,905,1
44303,96841,541,2
44304,96841,-541,2
44305,96844,886,1
44306,96845,510,2
44307,96845,787,1
44308,96845,-787,1
44309,96847,909,1
44310,96849,570,1
44311,96850,416,1
44312,96850,464,1
44313,96851,451,2
44314,96851,1263,4
44315,96851,-1263,4
44316,96853,892,1
44317,96855,427,1
44318,96855,395,1
44319,96855,751,2
44320,96859,630,1
44321,96861,446,1
44322,96864,937,1
44323,96864,602,1
44324,96864,300,1
44325,96864,921,1
44326,96864,679,1
44327,96866,546,1
44328,96866,1077,2
44329,96867,1152,2
44330,96867,336,1
44331,96869,340,1
44332,96870,403,1
44333,96870,-403,1
44334,96871,562,1
44335,96872,683,2
44336,96872,422,2
44337,96874,877,1
44338,96876,900,1
44339,96878,841,1
44340,96879,472,1
44341,96879,-472,1
44342,96881,944,3
44343,96884,756,2
44344,96887,690,2
44345,96889,996,2
44346,96891,469,1
44347,96892,981,1
44348,96897,934,1
44349,96899,117,2
44350,96902,581,1
44351,96908,64,1
44352,96919,899,2
44353,96919,836,1
44354,96923,647,2
44355,96923,-647,2
44356,96932,522,1
44357,96933,585,1
44358,96935,267,1
44359,96936,955,3
44360,96936,370,1
44361,96940,685,1
44362,96940,-685,1
44363,96941,453,1
44364,96948,770,1
44365,96948,533,1
44366,96950,443,1
44367,96951,170,2
44368,96953,348,1
44369,96957,389,2
44370,96962,860,1
44371,96962,536,1
44372,96963,389,1
44373,96965,913,3
44374,96965,730,2
44375,96965,892,1
44376,96968,144,1
44377,96970,905,1
44378,96972,372,1
44379,96973,54,1
44380,96977,802,1
44381,96979,222,1
44382,96981,250,1
44383,96981,756,1
44384,96982,992,1
44385,96987,882,1
44386,96987,-882,1
44387,96989,345,1
44388,96989,-345,1
44389,96992,874,1
44390,96992,-874,1
44391,96994,949,1
44392,96997,971,1
44393,96997,269,1
44394,97000,746,3
44395,97008,485,2
44396,97012,553,1
44397,97013,802,1
44398,97018,324,1
44399,97018,827,2
44400,97018,-827,2
44401,97020,174,2
44402,97022,155,2
44403,97026,522,2
44404,97032,764,2
44405,97032,609,2
44406,97033,529,2
44407,97035,861,2
44408,97037,955,2
44409,97039,980,1
44410,97040,699,1
44411,97041,800,1
44412,97041,449,1
44413,97045,175,1
44414,97045,220,2
44415,97047,722,1
44416,97048,625,1
44417,97053,953,3
44418,97054,1020,2
44419,97055,392,2
44420,97055,-392,2
44421,97057,1190,2
44422,97058,828,1
44423,97064,112,1
44424,97064,96,1
44425,97067,505,1
44426,97075,720,1
44427,97081,740,1
