rowNumber,PersonId,Price,PriceType 
114504,88208,100,Extra driver
114505,88208,50,Navigation
114506,88209,724,Car
114507,88209,784,Car
114508,88209,375,Car
114509,88209,200,Insurance
114510,88209,100,Extra driver
114511,88211,160,Car
114512,88212,815,Car
114513,88212,200,Insurance
114514,88214,78,Car
114515,88214,60,Baby-seat
114516,88214,200,Insurance
114517,88220,434,Car
114518,88220,50,Navigation
114519,88220,665,Car
114520,88221,133,Car
114521,88221,60,Baby-seat
114522,88221,100,Extra driver
114523,88221,100,Extra driver
114524,88222,538,Car
114525,88223,144,Car
114526,88223,100,Extra driver
114527,88223,157,Car
114528,88224,412,Car
114529,88225,620,Car
114530,88225,588,Car
114531,88226,224,Car
114532,88228,508,Car
114533,88228,200,Insurance
114534,88228,516,Car
114535,88228,486,Car
114536,88228,60,Baby-seat
114537,88229,758,Car
114538,88229,570,Car
114539,88229,50,Navigation
114540,88229,856,Car
114541,88229,865,Car
114542,88236,927,Car
114543,88236,741,Car
114544,88239,506,Car
114545,88240,313,Car
114546,88240,50,Navigation
114547,88240,100,Extra driver
114548,88243,707,Car
114549,88243,100,Extra driver
114550,88243,738,Car
114551,88245,752,Car
114552,88245,200,Insurance
114553,88245,783,Car
114554,88245,997,Car
114555,88245,50,Navigation
114556,88245,200,Insurance
114557,88245,279,Car
114558,88245,404,Car
114559,88246,179,Car
114560,88246,100,Extra driver
114561,88247,790,Car
114562,88250,789,Car
114563,88250,100,Extra driver
114564,88251,275,Car
114565,88251,647,Car
114566,88253,91,Car
114567,88253,60,Baby-seat
114568,88254,480,Car
114569,88254,542,Car
114570,88255,660,Car
114571,88255,374,Car
114572,88255,50,Navigation
114573,88255,533,Car
114574,88255,319,Car
114575,88255,100,Extra driver
114576,88255,810,Car
114577,88255,100,Extra driver
114578,88255,597,Car
114579,88255,572,Car
114580,88255,50,Navigation
114581,88256,272,Car
114582,88259,489,Car
114583,88260,100,Car
114584,88260,100,Extra driver
114585,88260,119,Car
114586,88260,131,Car
114587,88261,147,Car
114588,88261,141,Car
114589,88262,213,Car
114590,88263,465,Car
114591,88263,60,Baby-seat
114592,88268,699,Car
114593,88272,248,Car
114594,88272,530,Car
114595,88272,60,Baby-seat
114596,88272,288,Car
114597,88272,250,Car
114598,88272,60,Baby-seat
114599,88272,200,Insurance
114600,88274,716,Car
114601,88276,354,Car
114602,88277,586,Car
114603,88277,60,Baby-seat
114604,88277,800,Car
114605,88277,60,Baby-seat
114606,88277,625,Car
114607,88278,152,Car
114608,88279,964,Car
114609,88280,705,Car
114610,88280,50,Navigation
114611,88280,275,Car
114612,88280,100,Extra driver
114613,88280,281,Car
114614,88280,50,Navigation
114615,88283,475,Car
114616,88283,100,Extra driver
114617,88286,261,Car
114618,88286,356,Car
114619,88290,448,Car
114620,88290,363,Car
114621,88291,825,Car
114622,88291,458,Car
114623,88292,923,Car
114624,88292,242,Car
114625,88292,246,Car
114626,88292,60,Baby-seat
114627,88292,915,Car
114628,88292,372,Car
114629,88299,534,Car
114630,88299,50,Navigation
114631,88299,249,Car
114632,88303,427,Car
114633,88304,221,Car
114634,88304,60,Baby-seat
114635,88305,227,Car
114636,88305,528,Car
114637,88305,388,Car
114638,88305,462,Car
114639,88305,518,Car
114640,88305,278,Car
114641,88305,50,Navigation
114642,88305,100,Extra driver
114643,88306,635,Car
114644,88308,593,Car
114645,88308,507,Car
114646,88309,277,Car
114647,88310,572,Car
114648,88310,805,Car
114649,88310,400,Car
114650,88312,951,Car
114651,88316,110,Car
114652,88323,620,Car
114653,88324,909,Car
114654,88324,715,Car
114655,88326,639,Car
114656,88335,155,Car
114657,88335,50,Navigation
114658,88336,718,Car
114659,88336,253,Car
114660,88339,988,Car
114661,88343,353,Car
114662,88343,50,Navigation
114663,88346,465,Car
114664,88346,732,Car
114665,88347,908,Car
114666,88347,50,Navigation
114667,88347,575,Car
114668,88347,577,Car
114669,88351,901,Car
114670,88351,371,Car
114671,88352,393,Car
114672,88353,540,Car
114673,88355,160,Car
114674,88355,180,Car
114675,88357,736,Car
114676,88357,100,Extra driver
114677,88360,975,Car
114678,88360,748,Car
114679,88360,60,Baby-seat
114680,88360,224,Car
114681,88360,556,Car
114682,88360,200,Insurance
114683,88363,705,Car
114684,88363,60,Baby-seat
114685,88365,98,Car
114686,88365,85,Car
114687,88365,64,Car
114688,88365,200,Insurance
114689,88368,126,Car
114690,88368,60,Baby-seat
114691,88369,194,Car
114692,88369,57,Car
114693,88374,377,Car
114694,88374,200,Insurance
114695,88375,287,Car
114696,88376,680,Car
114697,88378,891,Car
114698,88379,566,Car
114699,88379,702,Car
114700,88380,516,Car
114701,88380,916,Car
114702,88380,200,Insurance
114703,88382,960,Car
114704,88382,788,Car
114705,88382,60,Baby-seat
114706,88382,60,Baby-seat
114707,88385,949,Car
114708,88385,399,Car
114709,88389,477,Car
114710,88389,60,Baby-seat
114711,88389,934,Car
114712,88390,632,Car
114713,88391,661,Car
114714,88391,60,Baby-seat
114715,88391,200,Insurance
114716,88394,220,Car
114717,88394,902,Car
114718,88394,60,Baby-seat
114719,88394,695,Car
114720,88394,60,Baby-seat
114721,88398,194,Car
114722,88399,793,Car
114723,88399,200,Insurance
114724,88399,895,Car
114725,88399,855,Car
114726,88401,707,Car
114727,88401,200,Insurance
114728,88401,908,Car
114729,88404,844,Car
114730,88404,200,Insurance
114731,88404,709,Car
114732,88404,527,Car
114733,88404,200,Insurance
114734,88404,475,Car
114735,88404,200,Insurance
114736,88404,430,Car
114737,88404,100,Extra driver
114738,88404,532,Car
114739,88404,60,Baby-seat
114740,88404,566,Car
114741,88405,68,Car
114742,88405,98,Car
114743,88405,60,Baby-seat
114744,88405,200,Insurance
114745,88405,200,Insurance
114746,88405,100,Extra driver
114747,88405,151,Car
114748,88406,378,Car
114749,88407,726,Car
114750,88407,200,Insurance
114751,88407,944,Car
114752,88407,50,Navigation
114753,88407,718,Car
114754,88409,977,Car
114755,88409,100,Extra driver
114756,88412,235,Car
114757,88412,100,Extra driver
114758,88414,314,Car
114759,88414,100,Extra driver
114760,88414,584,Car
114761,88414,200,Insurance
114762,88414,285,Car
114763,88418,801,Car
114764,88418,200,Insurance
114765,88418,638,Car
114766,88420,932,Car
114767,88420,60,Baby-seat
114768,88420,336,Car
114769,88420,922,Car
114770,88420,200,Insurance
114771,88420,290,Car
114772,88420,351,Car
114773,88420,345,Car
114774,88420,200,Insurance
114775,88420,712,Car
114776,88420,331,Car
114777,88421,625,Car
114778,88421,200,Insurance
114779,88421,620,Car
114780,88422,186,Car
114781,88422,100,Extra driver
114782,88422,162,Car
114783,88422,60,Baby-seat
114784,88428,859,Car
114785,88430,566,Car
114786,88430,311,Car
114787,88430,305,Car
114788,88433,508,Car
114789,88433,434,Car
114790,88433,50,Navigation
114791,88435,296,Car
114792,88435,360,Car
114793,88435,200,Insurance
114794,88438,730,Car
114795,88438,100,Extra driver
114796,88438,596,Car
114797,88438,60,Baby-seat
114798,88438,50,Navigation
114799,88438,200,Insurance
114800,88438,451,Car
114801,88440,140,Car
114802,88440,199,Car
114803,88440,50,Navigation
114804,88440,130,Car
114805,88440,200,Insurance
114806,88440,100,Extra driver
114807,88440,175,Car
114808,88440,144,Car
114809,88440,100,Extra driver
114810,88445,721,Car
114811,88445,678,Car
114812,88445,587,Car
114813,88445,60,Baby-seat
114814,88445,969,Car
114815,88445,817,Car
114816,88445,50,Navigation
114817,88445,647,Car
114818,88445,291,Car
114819,88445,60,Baby-seat
114820,88446,801,Car
114821,88447,717,Car
114822,88447,974,Car
114823,88447,60,Baby-seat
114824,88449,912,Car
114825,88450,136,Car
114826,88453,286,Car
114827,88460,786,Car
114828,88460,50,Navigation
114829,88460,239,Car
114830,88464,665,Car
114831,88465,787,Car
114832,88466,451,Car
114833,88466,100,Extra driver
114834,88466,542,Car
114835,88467,661,Car
114836,88467,729,Car
114837,88468,300,Car
114838,88469,308,Car
114839,88472,553,Car
114840,88474,147,Car
114841,88475,103,Car
114842,88475,162,Car
114843,88476,758,Car
114844,88476,60,Baby-seat
114845,88476,200,Insurance
114846,88476,274,Car
114847,88478,768,Car
114848,88480,884,Car
114849,88480,976,Car
114850,88480,440,Car
114851,88480,295,Car
114852,88480,60,Baby-seat
114853,88480,410,Car
114854,88483,847,Car
114855,88483,973,Car
114856,88485,792,Car
114857,88485,100,Extra driver
114858,88489,993,Car
114859,88491,228,Car
114860,88491,100,Extra driver
114861,88495,342,Car
114862,88497,248,Car
114863,88497,893,Car
114864,88497,100,Extra driver
114865,88497,237,Car
114866,88499,658,Car
114867,88501,868,Car
114868,88501,100,Extra driver
114869,88501,519,Car
114870,88501,50,Navigation
114871,88501,50,Navigation
114872,88501,232,Car
114873,88502,625,Car
114874,88502,50,Navigation
114875,88503,810,Car
114876,88503,200,Insurance
114877,88503,447,Car
114878,88503,50,Navigation
114879,88503,242,Car
114880,88503,260,Car
114881,88503,50,Navigation
114882,88503,487,Car
114883,88503,809,Car
114884,88503,50,Navigation
114885,88504,130,Car
114886,88504,120,Car
114887,88505,350,Car
114888,88505,100,Extra driver
114889,88506,858,Car
114890,88506,403,Car
114891,88506,100,Extra driver
114892,88506,415,Car
114893,88506,50,Navigation
114894,88506,100,Extra driver
114895,88506,654,Car
114896,88508,923,Car
114897,88508,60,Baby-seat
114898,88511,322,Car
114899,88512,455,Car
114900,88515,905,Car
114901,88520,710,Car
114902,88525,564,Car
114903,88525,954,Car
114904,88525,60,Baby-seat
114905,88525,680,Car
114906,88527,791,Car
114907,88527,727,Car
114908,88528,428,Car
114909,88529,365,Car
114910,88529,227,Car
114911,88529,100,Extra driver
114912,88529,200,Insurance
114913,88529,50,Navigation
114914,88529,490,Car
114915,88529,738,Car
114916,88530,327,Car
114917,88531,76,Car
114918,88531,173,Car
114919,88533,367,Car
114920,88538,843,Car
114921,88538,50,Navigation
114922,88538,517,Car
114923,88538,50,Navigation
114924,88538,60,Baby-seat
114925,88538,414,Car
114926,88539,398,Car
114927,88543,565,Car
114928,88545,620,Car
114929,88547,709,Car
114930,88547,530,Car
114931,88547,425,Car
114932,88548,897,Car
114933,88548,233,Car
114934,88548,50,Navigation
114935,88551,928,Car
114936,88553,663,Car
114937,88553,50,Navigation
114938,88553,908,Car
114939,88553,814,Car
114940,88553,60,Baby-seat
114941,88553,834,Car
114942,88553,200,Insurance
114943,88553,305,Car
114944,88553,100,Extra driver
114945,88553,465,Car
114946,88553,605,Car
114947,88553,50,Navigation
114948,88553,703,Car
114949,88553,100,Extra driver
114950,88553,100,Extra driver
114951,88553,597,Car
114952,88553,50,Navigation
114953,88553,269,Car
114954,88553,50,Navigation
114955,88554,613,Car
114956,88554,673,Car
114957,88554,60,Baby-seat
114958,88556,784,Car
114959,88556,305,Car
114960,88559,205,Car
114961,88559,462,Car
114962,88560,720,Car
114963,88560,393,Car
114964,88560,200,Insurance
114965,88560,672,Car
114966,88561,747,Car
114967,88561,50,Navigation
114968,88561,323,Car
114969,88562,387,Car
114970,88563,498,Car
114971,88563,50,Navigation
114972,88563,744,Car
114973,88564,110,Car
114974,88564,100,Extra driver
114975,88565,205,Car
114976,88566,983,Car
114977,88566,361,Car
114978,88566,200,Insurance
114979,88566,100,Extra driver
114980,88566,50,Navigation
114981,88566,913,Car
114982,88567,346,Car
114983,88567,219,Car
114984,88567,241,Car
114985,88567,50,Navigation
114986,88573,960,Car
114987,88573,100,Extra driver
114988,88573,750,Car
114989,88573,606,Car
114990,88573,100,Extra driver
114991,88573,826,Car
114992,88573,100,Extra driver
114993,88573,589,Car
114994,88573,655,Car
114995,88573,782,Car
114996,88573,998,Car
114997,88573,60,Baby-seat
114998,88573,60,Baby-seat
114999,88573,100,Extra driver
115000,88575,914,Car
115001,88575,706,Car
115002,88577,923,Car
115003,88577,60,Baby-seat
115004,88577,779,Car
115005,88577,528,Car
115006,88579,334,Car
115007,88579,826,Car
115008,88579,60,Baby-seat
115009,88579,766,Car
115010,88579,60,Baby-seat
115011,88580,645,Car
115012,88582,404,Car
115013,88582,200,Insurance
115014,88584,729,Car
115015,88584,814,Car
115016,88584,50,Navigation
115017,88585,578,Car
115018,88587,201,Car
115019,88589,903,Car
115020,88589,60,Baby-seat
115021,88589,542,Car
115022,88589,60,Baby-seat
115023,88589,200,Insurance
115024,88592,521,Car
115025,88592,200,Insurance
115026,88593,215,Car
115027,88597,582,Car
115028,88597,500,Car
115029,88597,100,Extra driver
115030,88597,316,Car
115031,88597,510,Car
115032,88597,797,Car
115033,88598,412,Car
115034,88601,658,Car
115035,88604,725,Car
115036,88604,928,Car
115037,88607,943,Car
115038,88607,416,Car
115039,88607,207,Car
115040,88607,60,Baby-seat
115041,88614,591,Car
115042,88614,60,Baby-seat
115043,88616,373,Car
115044,88616,200,Insurance
115045,88616,768,Car
115046,88617,464,Car
115047,88617,100,Extra driver
115048,88617,768,Car
115049,88617,284,Car
115050,88617,352,Car
115051,88617,574,Car
115052,88618,462,Car
115053,88618,60,Baby-seat
115054,88618,479,Car
115055,88618,598,Car
115056,88622,373,Car
115057,88622,433,Car
115058,88623,717,Car
115059,88624,168,Car
115060,88624,154,Car
115061,88625,448,Car
115062,88625,696,Car
115063,88629,508,Car
115064,88632,85,Car
115065,88634,600,Car
115066,88636,239,Car
115067,88638,348,Car
115068,88638,200,Insurance
115069,88639,143,Car
115070,88639,167,Car
115071,88639,162,Car
115072,88639,86,Car
115073,88639,100,Extra driver
115074,88639,100,Extra driver
115075,88640,816,Car
115076,88643,270,Car
115077,88647,935,Car
115078,88648,689,Car
115079,88653,943,Car
115080,88653,200,Insurance
115081,88653,997,Car
115082,88653,100,Extra driver
115083,88653,200,Insurance
115084,88653,582,Car
115085,88653,200,Insurance
115086,88655,412,Car
115087,88655,60,Baby-seat
115088,88655,500,Car
115089,88655,781,Car
115090,88657,811,Car
115091,88657,50,Navigation
115092,88657,835,Car
115093,88658,836,Car
115094,88659,117,Car
115095,88660,133,Car
115096,88661,112,Car
115097,88661,200,Insurance
115098,88662,379,Car
115099,88664,129,Car
115100,88664,137,Car
115101,88666,501,Car
115102,88666,982,Car
115103,88669,685,Car
115104,88669,60,Baby-seat
115105,88669,633,Car
115106,88671,605,Car
115107,88671,218,Car
115108,88671,694,Car
115109,88671,500,Car
115110,88671,516,Car
115111,88671,293,Car
115112,88671,200,Insurance
115113,88671,241,Car
115114,88671,100,Extra driver
115115,88672,100,Car
115116,88673,210,Car
115117,88673,200,Insurance
115118,88676,418,Car
115119,88678,389,Car
115120,88678,50,Navigation
115121,88678,842,Car
115122,88680,365,Car
115123,88681,107,Car
115124,88681,165,Car
115125,88681,200,Insurance
115126,88682,244,Car
115127,88682,50,Navigation
115128,88683,699,Car
115129,88683,50,Navigation
115130,88687,52,Car
115131,88688,493,Car
115132,88688,60,Baby-seat
115133,88688,571,Car
115134,88688,288,Car
115135,88690,726,Car
115136,88690,100,Extra driver
115137,88690,250,Car
115138,88690,200,Insurance
115139,88691,64,Car
115140,88691,50,Navigation
115141,88692,673,Car
115142,88694,683,Car
115143,88694,60,Baby-seat
115144,88695,525,Car
115145,88698,956,Car
115146,88699,240,Car
115147,88701,253,Car
115148,88701,937,Car
115149,88702,148,Car
115150,88704,890,Car
115151,88704,673,Car
115152,88705,374,Car
115153,88705,319,Car
115154,88705,572,Car
115155,88706,848,Car
115156,88706,50,Navigation
115157,88706,50,Navigation
115158,88706,281,Car
115159,88706,374,Car
115160,88708,954,Car
115161,88708,100,Extra driver
115162,88708,758,Car
115163,88708,256,Car
115164,88708,565,Car
115165,88708,904,Car
115166,88714,357,Car
115167,88716,584,Car
115168,88721,211,Car
115169,88721,662,Car
115170,88721,707,Car
115171,88721,251,Car
115172,88721,50,Navigation
115173,88721,306,Car
115174,88725,337,Car
115175,88725,200,Insurance
115176,88725,684,Car
115177,88725,737,Car
115178,88726,211,Car
115179,88726,50,Navigation
115180,88727,927,Car
115181,88727,60,Baby-seat
115182,88730,610,Car
115183,88735,240,Car
115184,88735,60,Baby-seat
115185,88735,563,Car
115186,88735,60,Baby-seat
115187,88738,790,Car
115188,88738,200,Insurance
115189,88738,828,Car
115190,88738,328,Car
115191,88738,266,Car
115192,88738,319,Car
115193,88738,502,Car
115194,88742,145,Car
115195,88742,200,Insurance
115196,88745,142,Car
115197,88745,108,Car
115198,88745,100,Extra driver
115199,88745,160,Car
115200,88745,200,Insurance
115201,88745,200,Insurance
115202,88747,848,Car
115203,88747,60,Baby-seat
115204,88747,50,Navigation
115205,88748,935,Car
115206,88748,200,Insurance
115207,88748,50,Navigation
115208,88749,896,Car
115209,88752,709,Car
115210,88752,100,Extra driver
115211,88752,60,Baby-seat
115212,88752,462,Car
115213,88756,635,Car
115214,88756,60,Baby-seat
115215,88756,587,Car
115216,88756,50,Navigation
115217,88756,553,Car
115218,88756,60,Baby-seat
115219,88758,993,Car
115220,88758,60,Baby-seat
115221,88759,141,Car
115222,88759,50,Navigation
115223,88759,60,Baby-seat
115224,88759,64,Car
115225,88759,200,Insurance
115226,88759,100,Extra driver
115227,88759,185,Car
115228,88762,880,Car
115229,88762,567,Car
115230,88762,654,Car
115231,88762,742,Car
115232,88763,598,Car
115233,88766,289,Car
115234,88769,522,Car
115235,88769,60,Baby-seat
115236,88772,77,Car
115237,88773,51,Car
115238,88773,60,Baby-seat
115239,88773,88,Car
115240,88777,380,Car
115241,88777,50,Navigation
115242,88777,403,Car
115243,88780,390,Car
115244,88780,50,Navigation
115245,88780,217,Car
115246,88781,656,Car
115247,88781,619,Car
115248,88781,758,Car
115249,88781,100,Extra driver
115250,88781,50,Navigation
115251,88781,200,Insurance
115252,88781,859,Car
115253,88782,934,Car
115254,88782,100,Extra driver
115255,88783,755,Car
115256,88791,995,Car
115257,88791,200,Insurance
115258,88792,547,Car
115259,88792,50,Navigation
115260,88792,769,Car
115261,88792,476,Car
115262,88793,962,Car
115263,88793,200,Insurance
115264,88793,588,Car
115265,88798,314,Car
115266,88798,60,Baby-seat
115267,88798,278,Car
115268,88801,387,Car
115269,88801,100,Extra driver
115270,88802,431,Car
115271,88802,966,Car
115272,88803,247,Car
115273,88804,453,Car
115274,88804,50,Navigation
115275,88804,200,Insurance
115276,88805,767,Car
115277,88805,263,Car
115278,88805,100,Extra driver
115279,88805,60,Baby-seat
115280,88807,647,Car
115281,88807,200,Insurance
115282,88807,304,Car
115283,88812,235,Car
115284,88812,50,Navigation
115285,88813,620,Car
115286,88813,50,Navigation
115287,88817,483,Car
115288,88819,937,Car
115289,88822,380,Car
115290,88822,50,Navigation
115291,88825,799,Car
115292,88825,781,Car
115293,88825,200,Insurance
115294,88825,566,Car
115295,88825,809,Car
115296,88825,50,Navigation
115297,88825,60,Baby-seat
115298,88826,524,Car
115299,88827,427,Car
115300,88827,489,Car
115301,88827,200,Insurance
115302,88827,650,Car
115303,88831,352,Car
115304,88831,219,Car
115305,88831,475,Car
115306,88831,50,Navigation
115307,88832,557,Car
115308,88832,301,Car
115309,88832,200,Insurance
115310,88833,881,Car
115311,88834,581,Car
115312,88834,729,Car
115313,88834,200,Insurance
115314,88834,604,Car
115315,88836,642,Car
115316,88838,843,Car
115317,88839,331,Car
115318,88840,691,Car
115319,88843,751,Car
115320,88844,771,Car
115321,88844,315,Car
115322,88844,934,Car
115323,88845,251,Car
115324,88845,788,Car
115325,88849,283,Car
115326,88849,50,Navigation
115327,88849,50,Navigation
115328,88850,501,Car
115329,88852,89,Car
115330,88852,162,Car
115331,88854,299,Car
115332,88854,200,Insurance
115333,88855,339,Car
115334,88855,60,Baby-seat
115335,88855,200,Insurance
115336,88855,568,Car
115337,88855,60,Baby-seat
115338,88855,858,Car
115339,88855,100,Extra driver
115340,88856,467,Car
115341,88856,706,Car
115342,88857,569,Car
115343,88857,60,Baby-seat
115344,88857,577,Car
115345,88860,891,Car
115346,88860,415,Car
115347,88860,60,Baby-seat
115348,88860,802,Car
115349,88862,431,Car
115350,88862,465,Car
115351,88862,100,Extra driver
115352,88862,266,Car
115353,88862,696,Car
115354,88863,175,Car
115355,88864,396,Car
115356,88864,634,Car
115357,88864,627,Car
115358,88864,60,Baby-seat
115359,88866,362,Car
115360,88867,66,Car
115361,88868,379,Car
115362,88870,928,Car
115363,88874,141,Car
115364,88874,50,Navigation
115365,88880,128,Car
115366,88880,84,Car
115367,88880,87,Car
115368,88880,50,Navigation
115369,88880,60,Baby-seat
115370,88882,447,Car
115371,88883,566,Car
115372,88884,685,Car
115373,88885,662,Car
115374,88885,267,Car
115375,88885,100,Extra driver
115376,88885,50,Navigation
115377,88886,172,Car
115378,88887,611,Car
115379,88887,200,Insurance
115380,88887,524,Car
115381,88887,50,Navigation
115382,88888,81,Car
115383,88888,146,Car
115384,88889,346,Car
115385,88889,200,Insurance
115386,88889,962,Car
115387,88889,432,Car
115388,88889,897,Car
115389,88889,50,Navigation
115390,88889,504,Car
115391,88889,688,Car
115392,88889,917,Car
115393,88890,250,Car
115394,88892,624,Car
115395,88895,599,Car
115396,88895,596,Car
115397,88895,301,Car
115398,88895,525,Car
115399,88895,370,Car
115400,88895,729,Car
115401,88895,719,Car
115402,88898,258,Car
115403,88898,50,Navigation
115404,88899,284,Car
115405,88901,599,Car
115406,88903,874,Car
115407,88903,100,Extra driver
115408,88905,449,Car
115409,88905,200,Insurance
115410,88906,265,Car
115411,88906,60,Baby-seat
115412,88907,106,Car
115413,88907,162,Car
115414,88909,839,Car
115415,88912,109,Car
115416,88912,170,Car
115417,88912,130,Car
115418,88912,60,Baby-seat
115419,88913,311,Car
115420,88913,788,Car
115421,88913,610,Car
115422,88913,441,Car
115423,88913,925,Car
115424,88913,50,Navigation
115425,88913,344,Car
115426,88913,60,Baby-seat
115427,88914,107,Car
115428,88914,200,Car
115429,88914,110,Car
115430,88914,100,Extra driver
115431,88914,87,Car
115432,88914,171,Car
115433,88914,133,Car
115434,88915,308,Car
115435,88916,862,Car
115436,88916,60,Baby-seat
115437,88917,756,Car
115438,88917,802,Car
115439,88917,50,Navigation
115440,88919,715,Car
115441,88919,100,Extra driver
115442,88920,636,Car
115443,88921,798,Car
115444,88921,569,Car
115445,88921,50,Navigation
115446,88921,210,Car
115447,88922,630,Car
115448,88922,60,Baby-seat
115449,88922,748,Car
115450,88927,256,Car
115451,88932,510,Car
115452,88933,518,Car
115453,88935,277,Car
115454,88937,270,Car
115455,88941,519,Car
115456,88941,100,Extra driver
115457,88943,179,Car
115458,88943,100,Extra driver
115459,88944,710,Car
115460,88946,143,Car
115461,88947,793,Car
115462,88948,817,Car
115463,88948,100,Extra driver
115464,88950,730,Car
115465,88950,50,Navigation
115466,88951,376,Car
115467,88951,100,Extra driver
115468,88951,859,Car
115469,88951,695,Car
115470,88953,535,Car
115471,88953,420,Car
115472,88958,172,Car
115473,88958,87,Car
115474,88958,104,Car
115475,88961,200,Car
115476,88962,395,Car
115477,88962,60,Baby-seat
115478,88966,171,Car
115479,88966,200,Insurance
115480,88966,105,Car
115481,88966,200,Insurance
115482,88970,341,Car
115483,88970,561,Car
115484,88971,301,Car
115485,88971,60,Baby-seat
115486,88972,767,Car
115487,88974,989,Car
115488,88974,50,Navigation
115489,88975,305,Car
115490,88975,666,Car
115491,88975,50,Navigation
115492,88975,647,Car
115493,88976,425,Car
115494,88977,388,Car
115495,88981,558,Car
115496,88983,765,Car
115497,88983,50,Navigation
115498,88983,905,Car
115499,88983,200,Insurance
115500,88983,465,Car
115501,88983,50,Navigation
115502,88983,506,Car
115503,88983,979,Car
115504,88983,60,Baby-seat
115505,88983,449,Car
115506,88983,200,Insurance
115507,88983,861,Car
115508,88983,60,Baby-seat
115509,88985,549,Car
115510,88986,177,Car
115511,88987,806,Car
115512,88989,696,Car
115513,88989,824,Car
115514,88989,941,Car
115515,88989,60,Baby-seat
115516,88989,100,Extra driver
115517,88989,322,Car
115518,88990,889,Car
115519,88992,470,Car
115520,88993,764,Car
115521,88993,100,Extra driver
115522,88993,100,Extra driver
115523,88993,200,Insurance
115524,88994,727,Car
115525,88998,814,Car
115526,88998,100,Extra driver
115527,89000,56,Car
115528,89002,802,Car
115529,89003,654,Car
115530,89004,743,Car
115531,89005,988,Car
115532,89005,404,Car
115533,89006,727,Car
115534,89006,483,Car
115535,89006,200,Insurance
115536,89006,295,Car
115537,89006,60,Baby-seat
115538,89007,513,Car
115539,89007,60,Baby-seat
115540,89008,103,Car
115541,89008,50,Navigation
115542,89008,200,Insurance
115543,89013,570,Car
115544,89013,50,Navigation
115545,89013,383,Car
115546,89013,760,Car
115547,89013,793,Car
115548,89013,990,Car
115549,89013,396,Car
115550,89017,96,Car
115551,89018,805,Car
115552,89019,583,Car
115553,89019,60,Baby-seat
115554,89019,820,Car
115555,89021,974,Car
115556,89023,298,Car
115557,89024,95,Car
115558,89024,129,Car
115559,89024,199,Car
115560,89024,200,Insurance
115561,89026,181,Car
115562,89027,439,Car
115563,89028,905,Car
115564,89029,768,Car
115565,89029,60,Baby-seat
115566,89029,915,Car
115567,89030,408,Car
115568,89031,624,Car
115569,89031,543,Car
115570,89033,795,Car
115571,89034,767,Car
115572,89035,318,Car
115573,89035,848,Car
115574,89035,50,Navigation
115575,89035,530,Car
115576,89036,193,Car
115577,89036,80,Car
115578,89036,54,Car
115579,89036,100,Extra driver
115580,89037,476,Car
115581,89038,684,Car
115582,89043,526,Car
115583,89043,60,Baby-seat
115584,89044,586,Car
115585,89044,200,Insurance
115586,89044,739,Car
115587,89046,906,Car
115588,89046,200,Insurance
115589,89046,222,Car
115590,89046,574,Car
115591,89046,313,Car
115592,89046,50,Navigation
115593,89046,831,Car
115594,89046,100,Extra driver
115595,89053,408,Car
115596,89053,812,Car
115597,89053,60,Baby-seat
115598,89058,657,Car
115599,89059,290,Car
115600,89060,989,Car
115601,89060,60,Baby-seat
115602,89063,294,Car
115603,89063,930,Car
115604,89068,461,Car
115605,89068,100,Extra driver
115606,89069,482,Car
115607,89069,629,Car
115608,89069,718,Car
115609,89069,577,Car
115610,89069,898,Car
115611,89069,60,Baby-seat
115612,89074,718,Car
115613,89074,669,Car
115614,89074,60,Baby-seat
115615,89074,497,Car
115616,89074,60,Baby-seat
115617,89074,812,Car
115618,89074,962,Car
115619,89078,691,Car
115620,89078,100,Extra driver
115621,89081,607,Car
115622,89081,60,Baby-seat
115623,89081,50,Navigation
115624,89082,216,Car
115625,89085,560,Car
115626,89085,60,Baby-seat
115627,89085,60,Baby-seat
115628,89086,441,Car
115629,89086,50,Navigation
115630,89086,504,Car
115631,89087,228,Car
115632,89089,863,Car
115633,89089,871,Car
115634,89089,60,Baby-seat
115635,89091,377,Car
115636,89093,976,Car
115637,89093,707,Car
115638,89093,50,Navigation
115639,89093,911,Car
115640,89093,50,Navigation
115641,89096,774,Car
115642,89098,959,Car
115643,89098,980,Car
115644,89098,605,Car
115645,89098,849,Car
115646,89104,934,Car
115647,89104,445,Car
115648,89104,282,Car
115649,89104,932,Car
115650,89104,532,Car
115651,89107,814,Car
115652,89108,657,Car
115653,89109,205,Car
115654,89109,785,Car
115655,89109,946,Car
115656,89109,540,Car
115657,89110,831,Car
115658,89110,100,Extra driver
115659,89112,532,Car
115660,89113,261,Car
115661,89114,867,Car
115662,89116,717,Car
115663,89116,100,Extra driver
115664,89116,337,Car
115665,89117,507,Car
115666,89117,50,Navigation
115667,89117,828,Car
115668,89117,200,Insurance
115669,89117,100,Extra driver
115670,89117,60,Baby-seat
115671,89117,369,Car
115672,89117,60,Baby-seat
115673,89117,580,Car
115674,89117,50,Navigation
115675,89118,723,Car
115676,89118,991,Car
115677,89118,200,Insurance
115678,89121,534,Car
115679,89121,938,Car
115680,89121,915,Car
115681,89121,388,Car
115682,89121,60,Baby-seat
115683,89122,981,Car
115684,89122,866,Car
115685,89127,219,Car
115686,89127,100,Extra driver
